evidence,handicap,komi,w_id,w_mu,w_cat,l_id,l_mu,l_cat
0.999877650182722,0,6.5,48,2.5,1d,16,-3.95577,3k
0.7817059046012367,0,6.5,9,2.89149,2d,49,1.5,1d
0.9997863271777545,0,6.5,7,2.83309,2d,50,-2.89415,2k
0.8949381898186587,0,6.5,6,3.60601,3d,8,1.83373,2d
8.226852143308903e-05,0,6.5,16,-3.95577,3k,47,2.5,2d
0.9976184842603385,0,6.5,13,-4.0449,4k,27,-8.88737,10k
0.9880560296164215,0,6.5,19,-4.82499,3k,23,-8.26159,7k
0.9999101911433531,0,6.5,48,2.5,1d,21,-4.5794,5k
0.9999644249446472,0,6.5,49,1.5,1d,22,-7.50167,7k
0.9999220780873224,0,6.5,45,2.5,2d,35,-4.13008,4k
0.9999964086947624,0,6.5,46,2.5,2d,20,-5.018,4k
0.9999423283173849,0,6.5,14,-2.68403,3k,30,-8.848,7k
0.9913403804376959,0,6.5,52,-4.5,4k,25,-9.3464,9k
0.9363640622022791,0,6.5,18,-5.22313,4k,55,-8.5,8k
0.12562769646584832,0,6.5,32,1.76507,2d,9,3.11102,2d
0.2357248175933532,0,6.5,32,1.76507,2d,7,2.57171,2d
0.8219151052320309,0,6.5,9,3.11102,2d,11,1.5,1d
0.9999999106612707,0,6.5,9,3.11102,2d,13,-4.52621,4k
0.9999992342603742,0,6.5,32,1.76507,2d,24,-8.5,8k
0.9589522315291436,0,6.5,13,-4.52621,4k,24,-8.5,8k
0.7250902614928159,0,6.5,7,2.57171,2d,11,1.5,1d
0.9999999905763244,0,6.5,11,1.5,1d,56,-15.5,15k
0.9999642031336748,0,6.5,13,-4.52621,4k,56,-15.5,15k
4.7815715129849014e-08,4,0.5,27,-9.10753,9k,18,-5.60762,5k
0.8814806657873554,3,0.5,27,-9.10753,9k,26,-14.059,12k
0.6964833666851996,0,0.5,17,-4.35005,4k,18,-5.60762,5k
0.9988027073647853,4,0.5,13,-4.52579,4k,26,-14.059,12k
0.649421948886254,4,0.5,13,-4.52579,4k,27,-9.10753,9k
0.9998534742914807,4,0.5,7,2.49556,1d,36,-8.04096,8k
0.9999999920227877,4,0.5,7,2.49556,1d,26,-14.059,12k
0.6964833666851996,0,0.5,17,-4.35005,4k,18,-5.60762,5k
0.9880104335397448,4,0.5,9,2.96059,2d,13,-4.52579,4k
0.11495942692337695,0,0.5,9,2.96059,2d,6,3.88737,3d
0.3859766061226542,0,0.5,32,2.67441,2d,7,2.49556,1d
0.20613275968142988,0,0.5,13,-4.52579,4k,15,-3.89503,3k
0.9993713723066772,4,0.5,7,2.49556,1d,57,-8.5,8k
0.0012223420443689768,3,0.5,36,-8.04096,8k,18,-5.60762,5k
0.8128246698818832,4,0.5,15,-3.89503,3k,27,-9.10753,9k
0.995733545829721,3,0.5,7,2.49556,1d,15,-3.89503,3k
0.9988027073647853,4,0.5,13,-4.52579,4k,26,-14.059,12k
0.4206294836730986,2,0.5,15,-3.89503,3k,18,-5.60762,5k
4.7815715129849014e-08,4,0.5,27,-9.10753,9k,18,-5.60762,5k
0.649421948886254,4,0.5,13,-4.52579,4k,27,-9.10753,9k
1.0032698054542014e-09,3,0.5,15,-3.86996,3k,10,1.38434,1d
2.5662746451172525e-13,4,0.5,13,-3.93692,4k,7,2.41262,1d
0.5088520163338983,2,0.5,15,-3.86996,3k,18,-5.85934,5k
0.6586188627633804,3,0.5,14,-2.36092,2k,18,-5.85934,5k
0.9998830858067178,4,0.5,13,-3.93692,4k,26,-14.1334,14k
0.7880779954822595,4,0.5,13,-3.93692,4k,27,-9.06585,9k
0.9953685670119183,0,6.5,18,-5.85934,5k,27,-9.06585,9k
0.9999296005868179,4,0.5,9,3.13233,3d,18,-5.85934,5k
7.922094158657586e-12,4,0.5,27,-9.06585,9k,15,-3.86996,3k
0.7498213479437013,4,0.5,27,-9.06585,9k,26,-14.1334,14k
0.9528425849437481,3,0.5,10,1.38434,1d,15,-3.86996,3k
7.922094158657586e-12,4,0.5,27,-9.06585,9k,15,-3.86996,3k
0.9999972639303251,4,0.5,16,-2.71797,2k,26,-14.1334,14k
1.9059396731490706e-05,0,6.5,19,-4.19875,4k,58,2.5,2d
0.9564299788308392,4,0.5,16,-2.71797,2k,27,-9.06585,9k
0.8622390481309308,0,6.5,16,-2.71797,2k,19,-4.19875,4k
0.3975735718571433,0,6.5,19,-4.19875,4k,13,-3.93692,4k
7.129677529305041e-10,4,0.5,19,-4.19875,4k,58,2.5,2d
0.9998830858067178,4,0.5,13,-3.93692,4k,26,-14.1334,14k
0.29532391592661394,2,0.5,16,-2.71797,2k,13,-3.93692,4k
0.9950271598512733,3,0.5,7,2.41262,1d,15,-3.86996,3k
0.10969630142248332,0,6.5,19,-4.19875,4k,16,-2.71797,2k
0.9564299788308392,4,0.5,16,-2.71797,2k,27,-9.06585,9k
0.002989120494326952,0,6.5,27,-9.06585,9k,18,-5.85934,5k
0.9950271598512733,3,0.5,7,2.41262,1d,15,-3.86996,3k
2.660133653929155e-10,4,0.5,27,-9.06585,9k,19,-4.19875,4k
0.8935920963248182,0,0.5,15,-3.86996,3k,18,-5.85934,5k
0.29532391592661394,2,0.5,16,-2.71797,2k,13,-3.93692,4k
0.9999141793360226,0,0.5,27,-8.19728,6k,26,-14.2102,7k
0.9374350980944665,7,0.5,67,5.5,5d,13,-4.16712,3k
0.9008719995413349,4,0.5,16,-2.51942,2k,27,-8.19728,6k
5.912327681230969e-07,4,0.5,18,-6.16153,5k,70,-1.5,1k
0.9602305003614597,5,0.5,49,2.04731,2d,54,-6.45402,4k
0.9819901464976237,4,0.5,32,2.89716,2d,15,-3.93698,3k
0.9725611141433665,9,0.5,42,7.50095,7d,20,-4.93537,3k
0.9221310895877182,3,0.5,16,-2.51942,2k,57,-8.50022,6k
0.8971604016164172,5,0.5,68,3.5,3d,35,-3.68076,3k
0.8895709523708225,9,0.5,42,7.50095,7d,35,-3.68076,3k
0.8061914350168295,2,0.5,49,2.04731,2d,71,-1.5,1k
0.999997632885803,9,0.5,32,2.89716,2d,26,-14.2102,7k
2.3885962320340575e-13,5,0.5,15,-3.93698,3k,68,3.5,3d
0.7990401603249195,2,0.5,69,-1.5,1k,20,-4.93537,3k
0.20379197756966685,2,0.5,70,-1.5,1k,58,-1.91851,2d
5.962359623454146e-08,3,0.5,27,-8.19728,6k,13,-4.16712,3k
0.0001763019295068739,3,0.5,54,-6.45402,4k,69,-1.5,1k
9.477954191638765e-24,5,0.5,18,-6.16153,5k,7,2.34356,1d
0.20379197756966685,2,0.5,71,-1.5,1k,58,-1.91851,2d
3.5233316680881646e-23,7,0.5,20,-4.93537,3k,67,5.5,5d
5.479482216325438e-47,7,0.5,26,-14.2102,7k,7,2.34356,1d
0.5060148815115942,7,0.5,69,-1.5,1k,57,-8.50022,6k
0.482969720637183,0,6.5,70,-1.5,1k,71,-1.5,1k
0.43519408460235376,7,0.5,58,-1.91851,2d,57,-8.50022,6k
1.7956509068633177e-09,5,0.5,49,2.04731,2d,42,7.50095,7d
0.17697424647412846,0,0.5,16,-2.51942,2k,69,-1.5,1k
0.9365467748169612,7,0.5,68,3.5,3d,18,-6.16153,5k
0.9956872895958865,9,0.5,67,5.5,5d,27,-8.19728,6k
0.916588959956487,2,0.5,32,2.89716,2d,70,-1.5,1k
7.747857367846607e-12,3,0.5,35,-3.68076,3k,7,2.34356,1d
0.5493951778726154,2,0.5,71,-1.5,1k,35,-3.68076,3k
0.7389923801117168,3,0.5,13,-4.16712,3k,57,-8.50022,6k
0.9951610295356164,3,0.5,7,2.34356,1d,15,-3.93698,3k
0.9646476842833196,6,0.5,68,3.5,3d,54,-6.45402,4k
0.39561811848175754,0,6.5,13,-4.16712,3k,15,-3.93698,3k
0.879887319598235,8,0.5,42,7.50095,7d,16,-2.51942,2k
0.9853508450142724,5,0.5,49,2.04731,2d,18,-6.16153,5k
2.8621896415268273e-06,4,0.5,20,-4.93537,3k,58,-1.91851,2d
