evidence,handicap,komi,w_id,w_mu,w_cat,l_id,l_mu,l_cat
0.9999999920228032,9,0.5,15,-4.11367,4k,93,-20.45,21k
0.9997298379205628,4,0.5,79,2.43959,2d,53,-3.21958,3k
0.9984683394988452,8,0.5,53,-3.21958,3k,107,-11.5,11k
0.9999999920228007,9,0.5,17,-3.09331,3k,93,-20.45,21k
0.9991429842557072,8,0.5,16,-2.79252,3k,108,-11.5,11k
0.4884601502141362,0,6.5,108,-11.5,11k,107,-11.5,11k
0.9999999779624922,9,0.5,14,-2.42863,2k,105,-16.2268,16k
0.0035276918259919228,2,0.5,18,-6.3367,6k,15,-4.11367,4k
0.9999997215586792,9,0.5,13,-3.61453,3k,105,-16.2268,16k
0.02142641645570986,5,0.5,93,-20.45,21k,105,-16.2268,16k
0.9957821002564674,7,0.5,15,-4.11367,4k,108,-11.5,11k
0.9999999920227995,9,0.5,53,-3.21958,3k,93,-20.45,21k
0.7160735025907716,0,0.5,14,-2.42863,2k,13,-3.61453,3k
0.8805414998846356,2,0.5,15,-4.11367,4k,25,-6.51949,6k
5.349558274170742e-07,8,0.5,106,-7.5,7k,49,2.32362,2d
5.374172338398287e-07,4,0.5,53,-3.21958,3k,79,2.43959,2d
1.9456836885370549e-07,9,0.5,105,-16.2268,16k,27,-5.3543,5k
0.9999167602998892,4,0.5,7,1.61777,1d,15,-4.11367,4k
0.9928656233457741,0,0.5,7,1.61777,1d,10,-1.71889,1k
0.11797133934923804,0,0.5,53,-3.21958,3k,14,-2.42863,2k
0.9999999920228008,9,0.5,49,2.32362,2d,93,-20.45,21k
2.707411311527788e-05,9,0.5,107,-11.5,11k,14,-2.42863,2k
0.3938469737171528,0,0.5,73,-13.5003,12k,28,-13.3579,13k
0.9998129085280364,6,0.5,42,7.90763,7d,7,1.61777,1d
0.9999973734509467,9,0.5,14,-2.42863,2k,94,-13.2698,13k
0.9999999920227995,9,0.5,53,-3.21958,3k,93,-20.45,21k
0.00282980368992468,9,0.5,93,-20.45,21k,73,-13.5003,12k
0.9999994833109108,9,0.5,7,1.61777,1d,107,-11.5,11k
0.3254325109139178,0,6.5,53,-3.21958,3k,16,-2.79252,3k
0.028330751853521307,5,0.5,105,-16.2268,16k,107,-11.5,11k
0.9999999920228079,9,0.5,16,-2.79252,3k,93,-20.45,21k
5.635713112228395e-05,4,0.5,18,-6.3367,6k,14,-2.42863,2k
0.00056346245382,8,0.5,93,-20.45,21k,94,-13.2698,13k
0.9996975481490312,4,0.5,79,2.43959,2d,35,-3.20613,3k
0.6498365427960601,0,0.5,27,-5.3543,5k,18,-6.3367,6k
0.9999999920228039,9,0.5,79,2.43959,2d,93,-20.45,21k
0.00030951509482736596,7,0.5,107,-11.5,11k,15,-4.11367,4k
0.3363308124963825,0,6.5,13,-3.61453,3k,53,-3.21958,3k
0.9999999920227961,9,0.5,6,3.69158,3d,93,-20.45,21k
0.7742773777706814,0,0.5,53,-3.21958,3k,21,-4.65344,4k
0.9999999920227998,9,0.5,10,-1.71889,1k,93,-20.45,21k
0.000977112606855009,3,0.5,27,-5.3543,5k,14,-2.42863,2k
0.9988048949250675,3,0.5,49,2.32362,2d,14,-2.42863,2k
0.9999999920227984,9,0.5,7,1.61777,1d,93,-20.45,21k
0.729781271172629,2,0.5,14,-2.42863,2k,15,-4.11367,4k
0.9978017496261389,7,0.5,27,-5.3543,5k,73,-13.5003,12k
0.9195482088764229,4,0.5,103,-12.1205,12k,105,-16.2268,16k
1.1482160961542815e-05,9,0.5,73,-13.5003,12k,13,-3.61453,3k
0.5571897326875642,0,0.5,49,2.32362,2d,7,1.61777,1d
0.059957372409790724,0,0.5,27,-5.3543,5k,15,-4.11367,4k
3.113236982625203e-13,8,0.5,14,-2.42863,2k,42,7.90763,7d
0.002655189776324392,8,0.5,93,-20.45,21k,73,-13.5003,12k
0.9652582951742651,9,0.5,73,-13.5003,12k,120,-21.5,21k
0.6321853321792843,2,0.5,110,-10.5,10k,114,-12.5,12k
0.9245578692979117,0,0.5,93,-13.9609,14k,87,-16.4599,15k
0.9998156831698,9,0.5,107,-11.5215,11k,124,-25.5,25k
0.9997017541279845,9,0.5,109,-10.5,10k,124,-25.5,25k
0.7343682140875782,3,0.5,111,-11.5,11k,93,-13.9609,14k
0.5789205399608824,0,6.5,108,-11.1465,11k,107,-11.5215,11k
0.04907709698741407,4,0.5,117,-17.5,17k,28,-13.5605,13k
0.998160189534066,9,0.5,93,-13.9609,14k,124,-25.5,25k
0.5300106353563007,0,0.5,108,-11.1465,11k,73,-11.8071,12k
0.5178185706589569,0,0.5,110,-10.5,10k,108,-11.1465,11k
0.9449738653847646,8,0.5,117,-17.5,17k,124,-25.5,25k
0.9877731655709827,8,0.5,93,-13.9609,14k,121,-22.5,22k
0.0002505105736764506,3,0.5,87,-16.4599,15k,73,-11.8071,12k
0.7205959195902311,2,0.5,103,-11.9334,12k,94,-13.9226,14k
0.9588217367968026,7,0.5,110,-10.5,10k,117,-17.5,17k
0.9888986251154093,9,0.5,114,-12.5,12k,121,-22.5,22k
0.2658972907741333,0,0.5,112,-12.5,12k,107,-11.5215,11k
0.30949088057291374,0,0.5,112,-12.5,12k,111,-11.5,11k
0.8841408499730234,3,0.5,112,-12.5,12k,87,-16.4599,15k
0.9924769320880114,9,0.5,110,-10.5,10k,119,-20.5,20k
0.9997017541279845,9,0.5,110,-10.5,10k,124,-25.5,25k
0.4880108263056433,0,6.5,110,-10.5,10k,109,-10.5,10k
0.6321853321792843,2,0.5,109,-10.5,10k,113,-12.5,12k
0.4888848739703078,0,6.5,112,-12.5,12k,114,-12.5,12k
0.7721163381228872,4,0.5,117,-17.5,17k,120,-21.5,21k
0.8568122154492257,4,0.5,110,-10.5,10k,93,-13.9609,14k
0.9997033345768677,9,0.5,73,-11.8071,12k,124,-25.5,25k
0.33489519342794083,0,0.5,85,-12.9769,13k,114,-12.5,12k
0.6700437341651775,3,0.5,121,-22.5,22k,124,-25.5,25k
0.006081513184168186,3,0.5,93,-13.9609,14k,108,-11.1465,11k
0.9954523760333541,4,0.5,107,-11.5215,11k,87,-16.4599,15k
0.14964817278421166,2,0.5,85,-12.9769,13k,111,-11.5,11k
0.583132616127781,0,0.5,110,-10.5,10k,107,-11.5215,11k
0.6384968691981077,0,0.5,85,-12.9769,13k,93,-13.9609,14k
0.9610253233648923,6,0.5,93,-13.9609,14k,119,-20.5,20k
0.16110856933887427,2,0.5,93,-13.9609,14k,113,-12.5,12k
0.9779982492692051,7,0.5,93,-13.9609,14k,120,-21.5,21k
0.9978665115979773,9,0.5,109,-10.5,10k,121,-22.5,22k
0.5807291357555276,2,0.5,114,-12.5,12k,93,-13.9609,14k
0.6684096684481137,0,0.5,93,-13.9609,14k,105,-15.0867,15k
0.9980386428926694,9,0.5,112,-12.5,12k,124,-25.5,25k
0.21607708499735187,0,0.5,115,-15.5,15k,93,-13.9609,14k
0.5178185706589569,0,0.5,110,-10.5,10k,108,-11.1465,11k
0.00319685114160081,9,0.5,124,-25.5,25k,87,-16.4599,15k
0.4884337275019093,0,6.5,94,-13.9226,14k,93,-13.9609,14k
0.9980386428926694,9,0.5,114,-12.5,12k,124,-25.5,25k
0.0019569827235088855,3,0.5,105,-15.0867,15k,103,-11.9334,12k
0.008463035556824814,3,0.5,93,-13.9609,14k,107,-11.5215,11k
0.9245578692979117,0,0.5,93,-13.9609,14k,87,-16.4599,15k
0.7862080354290321,2,0.5,103,-11.9334,12k,93,-13.9609,14k
0.6384968691981077,0,0.5,85,-12.9769,13k,93,-13.9609,14k
0.5609299972763019,0,0.5,110,-10.5,10k,111,-11.5,11k
0.02020676753137719,2,0.5,93,-13.9609,14k,73,-11.8071,12k
0.9967113941461079,4,0.5,108,-11.1465,11k,87,-16.4599,15k
0.008871806438440332,6,0.5,119,-20.5,20k,93,-13.9609,14k
0.7343682140875782,3,0.5,111,-11.5,11k,93,-13.9609,14k
0.6714484166140736,2,0.5,111,-11.5,11k,28,-13.5605,13k
0.8160527084081384,3,0.5,93,-13.9609,14k,116,-17.5,17k
0.9980386428926694,9,0.5,113,-12.5,12k,124,-25.5,25k
0.5954682696224688,2,0.5,119,-20.5,20k,121,-22.5,22k
0.16760189643509787,2,0.5,112,-12.5,12k,109,-10.5,10k
0.8933891241737933,4,0.5,85,-12.9769,13k,116,-17.5,17k
0.9200358396676378,5,0.5,105,-15.0867,15k,119,-20.5,20k
0.9482982535328377,4,0.5,111,-11.5,11k,87,-16.4599,15k
0.9967257098328267,9,0.5,107,-11.5215,11k,120,-21.5,21k
0.583132616127781,0,0.5,109,-10.5,10k,107,-11.5215,11k
0.03514527659971191,4,0.5,115,-15.5,15k,110,-10.5,10k
0.0034621844973881178,8,0.5,121,-23.5,23k,105,-15.0867,15k
0.9999999918448641,9,0.5,93,-14.1648,14k,124,-26.1705,26k
0.151896950345469,0,0.5,105,-14.8779,15k,93,-14.1648,14k
0.9999999902278689,9,0.5,103,-11.8377,12k,121,-23.1783,23k
0.9963799909918981,6,0.5,119,-20.3345,20k,124,-26.1705,26k
0.49570788423706386,0,0.5,107,-11.8008,11k,114,-12.3279,12k
0.28640157177907816,0,6.5,107,-11.8008,11k,108,-11.165,11k
0.018930379832257146,4,0.5,126,-15.5,15k,111,-10.7631,11k
0.7715679328878127,0,0.5,105,-14.8779,15k,117,-16.6227,16k
0.999998255334808,9,0.5,93,-14.1648,14k,121,-23.1783,23k
1.8791277251735372e-06,8,0.5,117,-16.6227,16k,110,-8.66178,8k
0.7580332922426246,0,0.5,111,-10.7631,11k,114,-12.3279,12k
0.8569835549318712,3,0.5,107,-11.8008,11k,93,-14.1648,14k
0.9994919230995375,7,0.5,87,-16.5406,16k,121,-23.1783,23k
0.9999999920227577,9,0.5,107,-11.8008,11k,124,-26.1705,26k
0.019513980188867727,3,0.5,94,-13.941,14k,107,-11.8008,11k
0.019431167864208187,5,0.5,119,-20.3345,20k,126,-15.5,15k
0.9977029986181221,5,0.5,105,-14.8779,15k,119,-20.3345,20k
0.7882917076685261,3,0.5,114,-12.3279,12k,126,-15.5,15k
0.9986605695983805,7,0.5,111,-10.7631,11k,116,-18.7883,18k
0.7321124338528289,2,0.5,114,-12.3279,12k,93,-14.1648,14k
0.12427680342485185,0,0.5,85,-12.6635,12k,107,-11.8008,11k
0.6190568613138998,0,0.5,93,-14.1648,14k,126,-15.5,15k
0.001448522978060685,8,0.5,121,-23.1783,23k,126,-15.5,15k
0.6150276685392057,0,6.5,103,-11.8377,12k,114,-12.3279,12k
0.999976588909541,8,0.5,85,-12.6635,12k,119,-20.3345,20k
3.674535058679678e-11,9,0.5,107,-11.8008,11k,41,-1.41176,1k
0.9999999795369038,7,0.5,49,2.51954,2d,18,-6.29291,6k
0.9999998753774162,9,0.5,15,-4.2198,4k,130,-22.5,22k
4.187541175672168e-07,4,0.5,16,-2.81214,3k,79,2.76341,2d
0.9999999920228041,9,0.5,42,7.81105,7d,25,-6.67815,6k
0.9999948906654517,5,0.5,32,3.49993,3d,13,-3.39151,3k
0.9999999835526094,6,0.5,14,-2.5259,2k,57,-11.7683,8k
0.9889744961254406,6,0.5,35,-3.306,3k,129,-9.5,9k
0.00023330498526712173,8,0.5,128,-13.5,13k,27,-5.30601,5k
0.9999999667020542,7,0.5,41,-1.41176,1k,57,-11.7683,8k
0.9999932876277526,5,0.5,49,2.51954,2d,15,-4.2198,4k
0.9999993171385685,9,0.5,27,-5.30601,5k,130,-22.5,22k
0.99993033414513,9,0.5,14,-2.5259,2k,128,-13.5,13k
0.9999999920227994,9,0.5,7,1.62067,1d,107,-11.4914,11k
0.999999991935767,9,0.5,42,7.81105,7d,35,-3.306,3k
2.970480748022236e-08,5,0.5,16,-2.81214,3k,32,3.49993,3d
0.9999999884486992,7,0.5,79,2.76341,2d,25,-6.67815,6k
0.9879373555764404,6,0.5,13,-3.39151,3k,129,-9.5,9k
0.8278292679188798,2,0.5,15,-4.2198,4k,18,-6.29291,6k
6.886796133318767e-06,2,0.5,14,-2.5259,2k,7,1.62067,1d
0.7814033234646824,0,0.5,129,-9.5,9k,57,-11.7683,8k
5.157452483116297e-10,8,0.5,107,-11.4914,11k,13,-3.39151,3k
0.9999999920227995,9,0.5,32,3.49993,3d,130,-22.5,22k
0.0022083786475221774,2,0.5,27,-5.30601,5k,16,-2.81214,3k
0.9986523672076201,5,0.5,42,7.81105,7d,49,2.51954,2d
0.9999724418393092,9,0.5,41,-1.41176,1k,128,-13.5,13k
6.795625175105009e-08,4,0.5,35,-3.306,3k,79,2.76341,2d
1.3093238304379254e-12,7,0.5,18,-6.29291,6k,79,2.76341,2d
0.6292826030645526,0,0.5,35,-3.306,3k,15,-4.2198,4k
0.9999949337851192,9,0.5,25,-6.67815,6k,130,-22.5,22k
1.2264797596388472e-09,5,0.5,27,-5.30601,5k,7,1.62067,1d
1.1839045372529144e-25,9,0.5,107,-11.4914,11k,32,3.49993,3d
0.9999999915643036,8,0.5,42,7.81105,7d,14,-2.5259,2k
0.9999985465927819,9,0.5,49,2.51954,2d,129,-9.5,9k
0.052237296791304094,2,0.5,16,-2.81214,3k,41,-1.41176,1k
0.9999998394555872,5,0.5,13,-3.39151,3k,57,-11.7683,8k
2.5810742994908524e-07,4,0.5,53,-3.02314,3k,49,2.51954,2d
0.9999935824544194,5,0.5,46,2.08413,1d,99,-8.50052,5k
0.7083996645263009,2,0.5,21,-4.68653,4k,18,-6.31778,6k
0.484448855033309,0,6.5,19,-2.97925,3k,53,-3.02314,3k
0.9999999920227961,9,0.5,14,-2.49473,2k,126,-16.1035,16k
0.9999999890719465,9,0.5,14,-2.49473,2k,114,-12.4234,12k
2.407282532793252e-07,4,0.5,19,-2.97925,3k,49,2.62205,2d
0.0031464683451107515,3,0.5,93,-14.2992,14k,103,-11.7562,11k
0.999999980007677,7,0.5,42,8.22222,7d,47,-1.61637,1k
4.254014562294065e-06,3,0.5,53,-3.02314,3k,46,2.08413,1d
0.9999999920146754,9,0.5,17,-3.22959,3k,105,-14.7312,14k
0.5303842235816599,0,6.5,16,-2.80488,3k,19,-2.97925,3k
0.9999999920228018,9,0.5,49,2.62205,2d,126,-16.1035,16k
0.9081003426465462,7,0.5,99,-8.50052,5k,114,-12.4234,12k
0.9999999920226901,9,0.5,14,-2.49473,2k,93,-14.2992,14k
0.9999999172816202,8,0.5,19,-2.97925,3k,103,-11.7562,11k
0.0017672623813345418,3,0.5,93,-14.2992,14k,108,-11.4149,11k
2.28444379469073e-18,9,0.5,126,-16.1035,16k,16,-2.80488,3k
1.1994436193824985e-10,9,0.5,107,-11.0242,11k,14,-2.49473,2k
0.999998390439054,5,0.5,49,2.62205,2d,21,-4.68653,4k
0.9999999920210201,9,0.5,49,2.62205,2d,129,-10.6893,9k
0.8510290671095203,2,0.5,19,-2.97925,3k,27,-5.20871,5k
0.9999999920032334,9,0.5,17,-3.22959,3k,93,-14.2992,14k
2.954640347656832e-06,3,0.5,53,-3.02314,3k,34,1.71497,1d
0.9999999920227516,9,0.5,14,-2.49473,2k,105,-14.7312,14k
8.482641657194799e-10,9,0.5,94,-13.6985,13k,21,-4.68653,4k
0.00038650520090932806,3,0.5,99,-8.50052,5k,14,-2.49473,2k
0.000437841175893244,3,0.5,93,-14.2992,14k,107,-11.0242,11k
4.9309161168339596e-08,6,0.5,7,1.56514,1d,42,8.22222,7d
0.9999999920228065,9,0.5,6,3.33026,3d,103,-11.7562,11k
6.551012402051737e-13,9,0.5,105,-14.7312,14k,21,-4.68653,4k
0.9958052354394497,2,0.5,7,1.56514,1d,14,-2.49473,2k
0.5541205923723739,0,6.5,19,-2.97925,3k,35,-3.22241,3k
0.9829828336971792,4,0.5,126,-16.1035,16k,119,-20.3673,20k
5.798905578110913e-06,6,0.5,119,-20.3673,20k,105,-14.7312,14k
1.2971895592736285e-05,5,0.5,129,-10.6893,9k,21,-4.68653,4k
6.464221314393143e-11,9,0.5,108,-11.4149,11k,14,-2.49473,2k
0.02376134917406749,2,0.5,126,-16.1035,16k,93,-14.2992,14k
0.19831127078236274,0,0.5,46,2.08413,1d,49,2.62205,2d
0.9999999212504317,8,0.5,53,-3.02314,3k,103,-11.7562,11k
0.9999999920228076,9,0.5,49,2.62205,2d,107,-11.0242,11k
1.6032617470892645e-05,6,0.5,93,-14.2992,14k,96,-8.65986,8k
0.9999999920157604,9,0.5,35,-3.22241,3k,93,-14.2992,14k
0.055088661910801,3,0.5,93,-14.2992,14k,132,-11.5,11k
4.601658494789603e-07,3,0.5,14,-2.49473,2k,49,2.62205,2d
0.9999999920219766,9,0.5,16,-2.80488,3k,93,-14.2992,14k
2.155232506000598e-10,8,0.5,107,-11.0242,11k,16,-2.80488,3k
0.9977476760009211,9,0.5,93,-14.2992,14k,90,-25.5,25k
2.7868157927059967e-07,4,0.5,53,-3.02314,3k,79,2.56147,2d
0.013577103266885309,2,0.5,93,-14.2992,14k,114,-12.4234,12k
0.9999999920206599,9,0.5,53,-3.02314,3k,93,-14.2992,14k
0.9999999920227999,9,0.5,49,2.62205,2d,105,-14.7312,14k
0.9999999920202979,9,0.5,19,-2.97925,3k,93,-14.2992,14k
7.377145017926944e-20,9,0.5,108,-11.4149,11k,7,1.56514,1d
8.441548840828858e-07,6,0.5,119,-20.3673,20k,93,-14.2992,14k
0.5463577457146278,0,6.5,16,-2.80488,3k,53,-3.02314,3k
0.0012652371402286384,9,0.5,93,-14.2992,14k,99,-8.50052,5k
0.00040230437782985424,5,0.5,126,-16.1035,16k,100,-11.0192,11k
0.22167897570801173,0,0.5,16,-2.80488,3k,14,-2.49473,2k
7.951225580366428e-11,8,0.5,103,-11.7562,11k,35,-3.22241,3k
0.9829828336971792,4,0.5,126,-16.1035,16k,119,-20.3673,20k
0.7479892437247724,2,0.5,14,-2.49473,2k,15,-4.24012,4k
0.9999999920228,9,0.5,49,2.62205,2d,103,-11.7562,11k
0.9999999920227961,9,0.5,14,-2.49473,2k,126,-16.1035,16k
0.9999989773316194,9,0.5,103,-11.7562,11k,119,-20.3673,20k
0.9999999920228032,9,0.5,49,2.62205,2d,93,-14.2992,14k
1.518142856835656e-05,5,0.5,18,-6.31778,6k,10,-1.76369,1k
0.9999999920157604,9,0.5,35,-3.22241,3k,93,-14.2992,14k
0.9999995770148156,8,0.5,53,-3.02314,3k,108,-11.4149,11k
0.9945123971861727,4,0.5,14,-2.49473,2k,25,-6.74166,6k
0.2955871004676246,0,6.5,103,-11.7562,11k,100,-11.0192,11k
0.8290001459893714,2,0.5,15,-4.24012,4k,18,-6.31778,6k
0.8910636813693592,3,0.5,103,-11.7562,11k,93,-14.2992,14k
8.441548840828858e-07,6,0.5,119,-20.3673,20k,93,-14.2992,14k
1.5495953701902578e-07,4,0.5,53,-3.02314,3k,49,2.62205,2d
0.3257443782159229,0,6.5,25,-6.74166,6k,18,-6.31778,6k
0.7268232008354201,2,0.5,93,-14.2992,14k,126,-16.1035,16k
0.8978503633832039,2,0.5,15,-4.24012,4k,25,-6.74166,6k
0.9999999920228044,9,0.5,42,8.22222,7d,96,-8.65986,8k
0.9999999920206599,9,0.5,53,-3.02314,3k,93,-14.2992,14k
0.9999999919929968,9,0.5,42,8.22222,7d,19,-2.97925,3k
0.5658415632259796,0,0.5,14,-2.49473,2k,35,-3.22241,3k
0.9989930727258954,3,0.5,7,1.56514,1d,35,-3.22241,3k
0.9999999920045636,9,0.5,42,8.22222,7d,53,-3.02314,3k
0.9999998401788086,7,0.5,7,1.56514,1d,26,-7.04085,7k
0.9538741873310583,3,0.5,100,-11.0192,11k,105,-14.7312,14k
0.9999999920228047,9,0.5,7,1.56514,1d,93,-14.2992,14k
3.6081521012704946e-05,5,0.5,126,-16.1035,16k,107,-11.0242,11k
0.16702146821123076,0,0.5,53,-3.02314,3k,14,-2.49473,2k
0.5044463614189866,0,0.5,20,-3.68471,3k,15,-4.24012,4k
0.2282431521933567,0,0.5,53,-3.02314,3k,50,-2.67174,2k
0.9999999920226901,9,0.5,14,-2.49473,2k,93,-14.2992,14k
0.9990523748612281,6,0.5,105,-14.7312,14k,119,-20.3673,20k
0.9999999920227999,9,0.5,49,2.62205,2d,105,-14.7312,14k
0.9999999920218161,9,0.5,49,2.62205,2d,100,-11.0192,11k
0.5398384755755053,0,0.5,103,-11.7562,11k,114,-12.4234,12k
0.9999999913800499,9,0.5,49,2.62205,2d,96,-8.65986,8k
3.857569993146847e-14,9,0.5,100,-11.0192,11k,46,2.08413,1d
0.9262940032601827,3,0.5,100,-11.0192,11k,93,-14.2992,14k
3.1471271120753063e-06,3,0.5,53,-3.02314,3k,7,1.56514,1d
0.9999999920219766,9,0.5,16,-2.80488,3k,93,-14.2992,14k
0.18031815438855803,0,0.5,19,-2.97925,3k,14,-2.49473,2k
0.5972019416982388,0,6.5,107,-11.0242,11k,108,-11.4149,11k
0.40849945495756035,0,6.5,19,-2.97925,3k,16,-2.80488,3k
0.9999999919781216,8,0.5,42,8.22222,7d,14,-2.49473,2k
0.9209951413855256,3,0.5,96,-8.65986,8k,103,-11.7562,11k
0.9999991771825765,8,0.5,53,-3.02314,3k,107,-11.0242,11k
6.878432584502494e-05,4,0.5,18,-6.31778,6k,14,-2.49473,2k
5.2959475157352656e-08,9,0.5,100,-11.0192,11k,14,-2.49473,2k
0.5393775286712711,0,6.5,53,-3.02314,3k,35,-3.22241,3k
0.9992030944543224,5,0.5,16,-2.80488,3k,96,-8.65986,8k
0.9996022002142833,3,0.5,49,2.62205,2d,14,-2.49473,2k
2.453467477327931e-06,3,0.5,35,-3.22241,3k,46,2.08413,1d
0.9999999920227063,9,0.5,19,-2.97925,3k,126,-16.1035,16k
0.7399806803545144,2,0.5,13,-3.46813,3k,27,-5.20871,5k
0.9999999795329786,9,0.5,16,-2.80488,3k,114,-12.4234,12k
1.7602392193875716e-07,8,0.5,100,-11.0192,11k,53,-3.02314,3k
2.9266497396406938e-06,6,0.5,96,-8.65986,8k,14,-2.49473,2k
0.9987415730687229,5,0.5,53,-3.02314,3k,96,-8.65986,8k
0.9999999738386188,9,0.5,14,-2.49473,2k,103,-11.7562,11k
0.9999999913800499,9,0.5,49,2.62205,2d,96,-8.65986,8k
0.9999999656846277,9,0.5,53,-3.02314,3k,114,-12.4234,12k
0.9472720761972161,5,0.5,129,-10.6893,9k,93,-14.2992,14k
0.0011996874891751178,4,0.5,126,-16.1035,16k,114,-12.4234,12k
0.8540483090101046,3,0.5,14,-2.49473,2k,131,-5.5,5k
0.004807275277454599,2,0.5,18,-6.31778,6k,15,-4.24012,4k
0.9995106973567971,5,0.5,42,8.22222,7d,79,2.56147,2d
0.7080742815642949,0,0.5,100,-11.0192,11k,114,-12.4234,12k
0.9357337513523298,3,0.5,103,-11.7562,11k,105,-14.7312,14k
0.8334736191649399,0,0.5,53,-3.02314,3k,21,-4.68653,4k
0.9999999920228023,9,0.5,49,2.62205,2d,108,-11.4149,11k
3.9810616312346205e-07,4,0.5,16,-2.80488,3k,49,2.62205,2d
0.8449268772284182,2,0.5,114,-12.4234,12k,105,-14.7312,14k
0.2955871004676246,0,6.5,103,-11.7562,11k,100,-11.0192,11k
0.9999998640468724,6,0.5,7,1.56514,1d,18,-6.31778,6k
0.9999998788780186,9,0.5,14,-2.49473,2k,108,-11.4149,11k
0.9999999920228017,9,0.5,49,2.62205,2d,114,-12.4234,12k
0.9999999588936058,8,0.5,16,-2.80488,3k,103,-11.7562,11k
0.9966941976319982,5,0.5,10,-1.76369,1k,18,-6.31778,6k
0.999990760636759,7,0.5,14,-2.49473,2k,129,-10.6893,9k
0.7479892437247724,2,0.5,14,-2.49473,2k,15,-4.24012,4k
0.5393775286712711,0,6.5,53,-3.02314,3k,35,-3.22241,3k
2.6190197754975736e-32,9,0.5,105,-14.7312,14k,79,2.56147,2d
0.49505401011602773,0,0.5,14,-2.49473,2k,53,-3.02314,3k
0.9999722873561295,6,0.5,19,-2.97925,3k,129,-10.6893,9k
1.6047068359725415e-17,9,0.5,105,-14.7312,14k,16,-2.80488,3k
0.9998421416706491,8,0.5,96,-8.65986,8k,126,-16.1035,16k
0.9999887052289301,9,0.5,14,-2.49473,2k,100,-11.0192,11k
0.8887588184293563,3,0.5,10,-1.76369,1k,15,-4.24012,4k
4.2303770415494826e-07,4,0.5,19,-2.97925,3k,79,2.56147,2d
0.004006928480821644,3,0.5,93,-14.2992,14k,100,-11.0192,11k
0.9698494348272853,4,0.5,13,-3.46813,3k,26,-7.04085,7k
0.9209951413855256,3,0.5,96,-8.65986,8k,103,-11.7562,11k
0.9999999920228047,9,0.5,7,1.56514,1d,93,-14.2992,14k
5.094073772945031e-16,9,0.5,100,-11.0192,11k,79,2.56147,2d
0.9999999920227516,9,0.5,14,-2.49473,2k,105,-14.7312,14k
0.9989930727258954,3,0.5,7,1.56514,1d,35,-3.22241,3k
2.7868157927059967e-07,4,0.5,53,-3.02314,3k,79,2.56147,2d
0.999824805308148,5,0.5,53,-3.02314,3k,23,-8.81594,8k
0.2282431521933567,0,0.5,53,-3.02314,3k,50,-2.67174,2k
0.9999999738386188,9,0.5,14,-2.49473,2k,103,-11.7562,11k
0.9999999920227176,9,0.5,53,-3.02314,3k,126,-16.1035,16k
9.415912639182033e-08,8,0.5,100,-11.0192,11k,16,-2.80488,3k
0.9998421416706491,8,0.5,96,-8.65986,8k,126,-16.1035,16k
0.484448855033309,0,6.5,19,-2.97925,3k,53,-3.02314,3k
0.9999999919832759,9,0.5,7,1.56514,1d,100,-11.0192,11k
0.4173590144492863,0,0.5,14,-2.49473,2k,16,-2.80488,3k
1.5118772186035822e-07,4,0.5,35,-3.22241,3k,79,2.56147,2d
0.9999999656846277,9,0.5,53,-3.02314,3k,114,-12.4234,12k
0.8540483090101046,3,0.5,14,-2.49473,2k,131,-5.5,5k
1.333195722238071e-23,9,0.5,85,-12.3815,12k,7,1.56514,1d
2.954640347656832e-06,3,0.5,53,-3.02314,3k,34,1.71497,1d
0.4757434352577205,0,6.5,107,-11.0242,11k,100,-11.0192,11k
6.039368911695751e-07,3,0.5,13,-3.46813,3k,7,1.56514,1d
6.878432584502494e-05,4,0.5,18,-6.31778,6k,14,-2.49473,2k
0.5398384755755053,0,0.5,103,-11.7562,11k,114,-12.4234,12k
0.9698494348272853,4,0.5,13,-3.46813,3k,26,-7.04085,7k
0.999874338795826,4,0.5,79,2.56147,2d,35,-3.22241,3k
0.9984572075830909,5,0.5,10,-1.76369,1k,25,-6.74166,6k
0.265131422677575,0,6.5,20,-3.68471,3k,53,-3.02314,3k
0.9999999920208091,9,0.5,42,8.22222,7d,99,-8.50052,5k
6.001275768866066e-08,4,0.5,14,-2.49473,2k,6,3.33026,3d
0.7055423332923798,0,6.5,107,-11.0242,11k,103,-11.7562,11k
1.7602392193875716e-07,8,0.5,100,-11.0192,11k,53,-3.02314,3k
0.9999999920218977,9,0.5,53,-3.02314,3k,105,-14.7312,14k
0.07839051493226291,0,0.5,7,1.56514,1d,49,2.62205,2d
0.9999998640468724,6,0.5,7,1.56514,1d,18,-6.31778,6k
0.9937685652119276,0,6.5,20,-3.68471,3k,26,-7.04085,7k
0.9999999701969595,0,6.5,32,3.32541,3d,16,-2.92402,3k
0.9995827087939636,0,6.5,25,-6.74656,7k,77,-15.4995,15k
0.9371152254456063,0,6.5,75,-1.23395,1d,35,-3.47551,3k
0.9999999912517513,0,6.5,14,-2.44933,2k,78,-13.1546,13k
0.9999482769713808,0,6.5,15,-4.32823,4k,74,-13.5002,13k
0.6993720983994194,0,6.5,76,-10.5255,6k,98,-11.9357,9k
0.9999999920228043,0,6.5,21,-4.8879,5k,121,-23.2486,23k
0.9999999861525481,0,6.5,18,-6.38349,6k,28,-13.9126,14k
0.9999999859783034,0,6.5,6,3.2706,3d,13,-3.28614,3k
