player,day,mean,variance,skill
o0,0,-410.3647005765011,1728.199865687596,-400
o1,0,-360.0734425777332,1487.952241773255,-360
o2,0,-330.23928425390704,1356.139059767415,-320
o3,0,-288.1651518377889,1237.1182904766092,-280
o4,0,-311.0335891430268,1253.3786514742476,-240
o5,0,-181.84405590571137,1075.5120090366725,-200
o6,0,-219.7775682607617,1080.1003058989181,-160
o7,0,-91.11926661387291,1002.9865974832659,-120
o8,0,-158.105948403514,1005.4920816572265,-80
o9,0,-6.5689997015068995,957.0138363710092,-40
o10,0,-25.0202557458987,937.7747958660176,0
o11,0,36.66425102002611,963.8923264909623,40
o12,0,52.87332418954153,991.287464362102,80
o13,0,129.06875966857515,1034.7571950535903,120
o14,0,204.20036181815578,1103.9516367002782,160
o15,0,243.24446006369487,1159.9879522833276,200
o16,0,257.101092558326,1209.0137686311007,240
o17,0,362.4349937727176,1433.2058323611775,280
o18,0,357.26862232295775,1464.2049781243313,320
o19,0,353.5236528565228,1488.6472704016005,360
o20,0,447.2964443761367,1906.5766740345978,400
