player,day,mean,variance,skill
o0,0,-370.8520650026199,187.33173541327935,-400
o1,0,-331.990457024841,163.84072744993637,-360
o2,0,-301.6119694267988,148.3506854012539,-320
o3,0,-276.4994385268886,137.43059331327575,-280
o4,0,-241.57969581612446,126.94880932663017,-240
o5,0,-197.79073223675144,117.84834350855627,-200
o6,0,-137.62800634212138,109.84519364325745,-160
o7,0,-108.60280915177619,105.57689271306819,-120
o8,0,-81.08906859610114,102.24042615726304,-80
o9,0,-34.609639594904856,98.87885604734275,-40
o10,0,-4.86342660631748,96.69100494307986,0
o11,0,22.96287780442963,99.39513487830236,40
o12,0,61.15829966839631,102.71252022138334,80
o13,0,111.12781330252115,107.18220958403356,120
o14,0,157.46112829075156,112.81303001066975,160
o15,0,208.59164906873454,120.8415598322053,200
o16,0,233.17351558631538,127.62182305047347,240
o17,0,271.7318849357151,138.78589144417566,280
o18,0,323.6809153294857,156.7104227117272,320
o19,0,332.115249008986,165.41403193850545,360
o20,0,402.13645304592086,202.93369636357298,400
