player,day,mean,variance,skill
o0,0,-420.41344258031273,1994.880848512918,-400
o1,0,-281.9822400849614,1375.256813835258,-360
o2,0,-311.80852065237593,1381.8562208348333,-320
o3,0,-304.2900834471566,1311.3170837282833,-280
o4,0,-132.42364153908218,1031.4643700151005,-240
o5,0,-203.91968023792592,1056.5894390167516,-200
o6,0,-119.576152026532,953.30854672607,-160
o7,0,-135.59524114903869,932.1167209586654,-120
o8,0,-70.66699569289587,885.5139290023146,-80
o9,0,-18.036454949388368,862.2168490599662,-40
o10,0,0.03184502226021155,840.3796830080638,0
o11,0,5.491216426568685,858.1857208407594,40
o12,0,50.39906176521327,893.3374506576401,80
o13,0,89.38429193448731,928.8413989144804,120
o14,0,130.7249173295029,972.5685366247337,160
o15,0,215.51784605494512,1099.47578831258,200
o16,0,198.8714935052378,1110.6389142505268,240
o17,0,221.16481157575163,1186.3501304380006,280
o18,0,368.9078111090726,1586.497474476324,320
o19,0,388.1657187411638,1726.9503210295184,360
o20,0,362.7594798296466,1704.709145995267,400
