player,day,mean,variance,skill
o0,0,-412.86646416151,1884.4885946478923,-400
o1,0,-352.198351227516,1546.1978776870558,-360
o2,0,-312.9187775705763,1382.1870542414565,-320
o3,0,-279.28454960427894,1252.3600393366783,-280
o4,0,-240.65878411499529,1149.1031731457306,-240
o5,0,-187.64498945592237,1053.8115987431197,-200
o6,0,-131.91369733138464,990.7420266331916,-160
o7,0,-59.84284026422319,943.9418654870763,-120
o8,0,-80.95061021173545,916.5847955672992,-80
o9,0,-41.736527847987816,885.9491938735699,-40
o10,0,-13.81628653278656,858.9947717363028,0
o11,0,14.851363428999967,876.448442829644,40
o12,0,101.55969867838809,913.3217793743091,80
o13,0,72.47988749558563,928.5171897650921,120
o14,0,154.124404129587,985.3242400099124,160
o15,0,198.14385199368465,1047.7601199640212,200
o16,0,288.0181669487052,1214.627750084407,240
o17,0,289.2040861658787,1255.01323466415,280
o18,0,267.8341742407758,1272.2323801960313,320
o19,0,346.4662434418116,1516.532759056636,360
o20,0,346.7342056648254,1587.015929806029,400
