player,day,mean,variance,skill
o0,0,-382.6175500612045,573.453787934372,-400
o1,0,-336.7544373162067,493.0533276135095,-360
o2,0,-305.99310868710114,450.10642555804435,-320
o3,0,-259.2044856694965,404.00634810870207,-280
o4,0,-265.1509041252276,393.7586645310867,-240
o5,0,-180.6685774112748,348.46513668506964,-200
o6,0,-158.31693374222618,333.74365178914604,-160
o7,0,-115.73052593865457,318.3216239403466,-120
o8,0,-76.31472757035804,307.18779951470884,-80
o9,0,-29.39798128917425,297.17658928405075,-40
o10,0,-15.521822599922261,291.1300807404163,0
o11,0,22.539597371502175,298.7553723763218,40
o12,0,109.61765232390815,313.8815021227529,80
o13,0,107.02613127329384,321.2418759636214,120
o14,0,129.5809930249023,334.15313178383684,160
o15,0,192.86806640382358,357.214091566821,200
o16,0,236.23209586647698,385.2373372186553,240
o17,0,283.7490731477584,423.57816301600434,280
o18,0,329.0885920081376,473.90093177191176,320
o19,0,329.97050524684386,493.398961782968,360
o20,0,417.68956410632666,633.4264220118349,400
