player,day,mean,variance,skill
o0,0,-402.76199591362536,355.33803056802225,-400
o1,0,-367.2454404400552,313.47148644967007,-360
o2,0,-313.7793231898908,274.0682506477024,-320
o3,0,-251.20834202036127,243.31843386026924,-280
o4,0,-267.06683383325594,240.0294998351436,-240
o5,0,-217.35763049451234,220.46523887168686,-200
o6,0,-158.99587111852904,205.17538199603828,-160
o7,0,-131.05615384605215,197.35499893687236,-120
o8,0,-79.40551710090676,189.36239447745908,-80
o9,0,-52.461263187380034,184.0357027617319,-40
o10,0,8.82560360358056,179.25210349429275,0
o11,0,42.906825699144484,183.61608503665454,40
o12,0,116.32085926426744,191.39067541433155,80
o13,0,130.03852397631738,196.97713319069308,120
o14,0,140.82303644474763,203.81206201921674,160
o15,0,190.87439622343345,215.13815956904983,200
o16,0,234.32644743836605,229.76089916539146,240
o17,0,285.8038172542056,252.8060441190506,280
o18,0,327.4642670902362,279.3910243369152,320
o19,0,359.01990491321123,308.4847571550167,360
o20,0,406.40796665023083,358.94301793175407,400
