player,day,mean,variance,skill
o0,0,-420.79811849025106,634.2884286810211,-400
o1,0,-378.03034468495343,544.4872690049253,-360
o2,0,-322.7226866686589,467.6655230313239,-320
o3,0,-274.0633298464115,417.35370076543853,-280
o4,0,-255.34382644010714,395.91880727027836,-240
o5,0,-178.02534758498314,355.10309008953436,-200
o6,0,-158.60186748521008,341.26182331643537,-160
o7,0,-111.48514623988602,324.78054282943407,-120
o8,0,-67.87887593701329,313.18526506259803,-80
o9,0,-39.30772835553235,303.9959407674568,-40
o10,0,15.998297015151557,296.6021365166762,0
o11,0,18.842029514749466,302.78050419819056,40
o12,0,65.68683072917771,311.21642620829283,80
o13,0,101.77773919919491,322.2262481995147,120
o14,0,176.80824861385582,344.71859424929505,160
o15,0,185.6173989577203,355.57296716846525,200
o16,0,250.7337582310786,391.4090263606798,240
o17,0,292.7273530527021,427.3118821050425,280
o18,0,338.5967489119189,478.65727276140757,320
o19,0,349.8277974795815,508.5448663201438,360
o20,0,398.1946892362053,591.3860303303558,400
