player,day,mean,variance,skill
o0,0,-405.093388362721,298.4146079836669,-400
o1,0,-397.0458323139967,281.1082016502942,-360
o2,0,-332.32042376037646,236.07993266559464,-320
o3,0,-288.2481054383084,213.65018572334347,-280
o4,0,-230.93392364764958,193.31944432461185,-240
o5,0,-213.7896738572347,184.97237111793387,-200
o6,0,-170.63389359968386,174.21651730705221,-160
o7,0,-111.97930917005466,164.83940488958052,-120
o8,0,-69.0835890828593,158.75663384943306,-80
o9,0,-43.78120032939925,154.50405506048938,-40
o10,0,-3.0126905530789707,151.00495823473753,0
o11,0,36.328679366915246,154.61175599000117,40
o12,0,69.6059953512101,158.4531362543382,80
o13,0,146.14131790623296,166.82930872186617,120
o14,0,159.27990716463242,172.0406578945953,160
o15,0,203.19612853609547,182.54271470992109,200
o16,0,245.42558830898503,195.33000637206737,240
o17,0,286.31474548194143,211.74979316515993,280
o18,0,318.289758261615,230.27045263818806,320
o19,0,369.89415507118576,264.1725981183515,360
o20,0,430.54052263767926,319.5695434920645,400
