player,day,mean,variance,skill
o0,0,-410.41324839510315,372.7067086424671,-400
o1,0,-338.2774840401032,300.0172371235613,-360
o2,0,-286.673391413113,262.19320703023044,-320
o3,0,-267.11131729530285,246.62742273289302,-280
o4,0,-237.1919518155898,230.40864847725408,-240
o5,0,-189.54268566593285,212.3431634227754,-200
o6,0,-163.62455218266632,202.4296192407779,-160
o7,0,-142.07828258918627,195.14438489090838,-120
o8,0,-48.64660479800882,184.4028078518197,-80
o9,0,-47.57610585935246,179.52970317710677,-40
o10,0,2.0569424994200385,174.39500526120784,0
o11,0,46.743905006787976,178.6483812095658,40
o12,0,60.575865591799555,183.70235394326713,80
o13,0,137.09061964270268,194.0190413935636,120
o14,0,170.81130886600255,203.37301887617247,160
o15,0,164.8886643172691,208.20938804807193,200
o16,0,229.12794003885242,226.77698384005794,240
o17,0,290.4990085741997,254.03589878667987,280
o18,0,312.8567546120161,271.9438809302061,320
o19,0,337.44970654123426,297.9315796236067,360
o20,0,372.0047424027063,335.3770547579718,400
