player,day,mean,variance,skill
o0,0,-416.99614736960666,237.92047651391553,-400
o1,0,-342.36911428160755,190.37755828669827,-360
o2,0,-306.8501204347319,171.58154118213335,-320
o3,0,-283.23258653596497,159.01642310382252,-280
o4,0,-208.26200998685886,139.94643801926546,-240
o5,0,-179.18481937142536,132.4010872177682,-200
o6,0,-177.84858991491487,128.6220420087152,-160
o7,0,-97.96466907793564,119.32752102934366,-120
o8,0,-83.88170331946557,115.99661991747958,-80
o9,0,-43.16794578678746,111.98572707594887,-40
o10,0,-4.975052646739534,109.09346180326382,0
o11,0,55.50486564479558,111.86859757442305,40
o12,0,90.37955036124546,115.67958528668389,80
o13,0,100.92498310766436,119.09396390767533,120
o14,0,144.3346768098108,124.62714204697015,160
o15,0,199.71000286829113,134.0272055080557,200
o16,0,226.95444630048175,142.18575475240283,240
o17,0,258.9349750151863,152.1673953230698,280
o18,0,328.00100229989994,177.07120359570783,320
o19,0,337.67054125899296,187.31331526808083,360
o20,0,395.637709625831,223.68206666079814,400
