player,day,mean,variance,skill
o0,0,-392.53922149094166,352.350922291546,-400
o1,0,-295.65929280836235,274.3996343130213,-360
o2,0,-331.1180134916259,281.0976329395466,-320
o3,0,-251.30451616849228,238.35411488836596,-280
o4,0,-236.64742272855662,227.61908259360118,-240
o5,0,-197.045786454614,213.01765097186865,-200
o6,0,-172.73978369977712,203.6906937212494,-160
o7,0,-134.3903081853925,194.3839265068363,-120
o8,0,-89.4067420243299,185.92754163536173,-80
o9,0,-33.48222525581716,179.45174923871195,-40
o10,0,4.879457654607315,175.0519824615691,0
o11,0,28.321205334671863,179.3827429995008,40
o12,0,77.29491327225101,186.43380659069803,80
o13,0,117.87774745610005,193.13617260159086,120
o14,0,179.7405726864555,205.82229538154652,160
o15,0,213.51625842488366,217.3988339967595,200
o16,0,240.59844556767823,230.0517825198282,240
o17,0,283.5588773413263,250.69035527367865,280
o18,0,284.72219903041935,259.2846539488506,320
o19,0,330.5963877454251,290.93025350603426,360
o20,0,382.07529913444006,340.8636558715765,400
