player,day,mean,variance,skill
o0,0,-402.13481691360005,177.0958196314223,-400
o1,0,-358.0232852855547,153.29625650545833,-360
o2,0,-314.0294437764961,136.27556635750088,-320
o3,0,-273.2239955247014,123.92437598463063,-280
o4,0,-246.24249519702292,116.35170664035206,-240
o5,0,-210.15071829735797,109.35655573301149,-200
o6,0,-175.4348516791573,103.8243193428342,-160
o7,0,-124.73334857899665,98.62276470025044,-120
o8,0,-83.25229875216115,94.90646948980188,-80
o9,0,-34.055204514399,91.99256347265572,-40
o10,0,-16.516140108445285,90.09817314592082,0
o11,0,43.80379437018845,92.38060136082947,40
o12,0,96.0548713525485,95.65288761023419,80
o13,0,119.30282227390116,98.81104268916708,120
o14,0,163.1114501696378,103.61918574789071,160
o15,0,216.53873240784557,110.70694694754513,200
o16,0,246.91519270169954,117.25224898226482,240
o17,0,284.8985799586547,126.56073404510877,280
o18,0,308.609581424821,135.51855817139898,320
o19,0,356.42020870974034,153.38724040343925,360
o20,0,423.8075352521736,188.3550170340257,400
