player,day,mean,variance,skill
o0,0,-380.6131575593721,213.0937272165483,-400
o1,0,-366.4226320461901,196.8320376339691,-360
o2,0,-285.14855238678035,162.20461082702928,-320
o3,0,-277.65601247113165,155.15400979965798,-280
o4,0,-230.7104876001732,141.78767696311283,-240
o5,0,-201.38656383461066,133.91652477258035,-200
o6,0,-160.51267078386334,126.3851911021421,-160
o7,0,-101.55607427949568,119.94405003677242,-120
o8,0,-107.19504320789532,117.23710723396054,-80
o9,0,-36.402603197920165,112.98306523826862,-40
o10,0,-11.554145439769755,110.4165381167076,0
o11,0,25.162732667129163,113.41716385674084,40
o12,0,80.88102130461698,117.23650481647992,80
o13,0,127.75789400171817,122.79769101797797,120
o14,0,166.91401016735315,128.8240651178711,160
o15,0,201.41241739646426,136.0081090636965,200
o16,0,235.71009230249092,144.69119405855642,240
o17,0,279.42152571869946,157.6414366254237,280
o18,0,305.34100400467673,170.1746509697986,320
o19,0,371.5792069165193,200.1284411030358,360
o20,0,397.64191622180266,222.33300329559373,400
