player,day,mean,variance,skill
o0,0,-290.596877979608,1415.3105159684576,-400
o1,0,-335.7727854706638,1461.0145739233928,-360
o2,0,-308.06902373008114,1320.032273862521,-320
o3,0,-275.9880264786583,1199.0007317394109,-280
o4,0,-227.5786162323515,1088.2123586087525,-240
o5,0,-204.02328576963956,1034.5112469764344,-200
o6,0,-186.4236008424902,994.771401180894,-160
o7,0,-164.8210618032441,953.1204222315495,-120
o8,0,-35.76857379594281,897.9671664979242,-80
o9,0,-48.50694886792143,881.1704706186525,-40
o10,0,18.705119455792534,871.5629629178198,0
o11,0,45.66889492587099,909.067430948949,40
o12,0,35.684226278102756,933.0555957327082,80
o13,0,70.61605690430699,968.2283972988071,120
o14,0,144.84205912670842,1030.4224637095845,160
o15,0,207.77492322227317,1118.7415474338702,200
o16,0,245.6538672697657,1200.7881137923912,240
o17,0,240.71349744191042,1228.7736955846603,280
o18,0,354.88017405553313,1513.0456201988693,320
o19,0,414.9277193765434,1815.1758698759336,360
o20,0,437.55184009256715,2001.1035709882033,400
