player,day,mean,variance,skill
o0,0,-445.4244354439178,521.0635627557896,-400
o1,0,-359.6693262273162,399.729368161041,-360
o2,0,-330.2073221271183,364.1280791466578,-320
o3,0,-269.95398666929935,317.54123127406683,-280
o4,0,-237.2601469467537,294.48477304358664,-240
o5,0,-195.70684013787198,273.9552885416746,-200
o6,0,-134.45268074381988,253.43018879463776,-160
o7,0,-94.79387023831075,241.65178463638117,-120
o8,0,-66.26292109403124,231.98898186045218,-80
o9,0,-17.83890148156424,223.23283764107586,-40
o10,0,0.1416671494484929,217.30745770620433,0
o11,0,27.586660763904337,220.85836500979238,40
o12,0,99.41687134369279,228.71201703794125,80
o13,0,99.27868461926234,233.7854766464818,120
o14,0,152.00015341877446,246.0164917315236,160
o15,0,209.75087166162652,265.12952474851346,200
o16,0,216.2030522812832,274.63495280636386,240
o17,0,273.87525631550915,306.47722182031833,280
o18,0,281.7549341237889,322.61833223874095,320
o19,0,329.2339596907794,366.2765473050961,360
o20,0,383.57039993572687,436.18428583308275,400
