player,day,mean,variance,skill
o0,0,-407.71903246799616,298.57020598079185,-400
o1,0,-389.58460718878064,274.74162673390333,-360
o2,0,-327.2788199494319,233.25453931740947,-320
o3,0,-294.46223015911386,214.35283626497684,-280
o4,0,-235.45529326698534,193.79188141077302,-240
o5,0,-214.83153101864167,184.3491313607125,-200
o6,0,-168.77954955248538,174.51808865421648,-160
o7,0,-142.951728451295,167.82392420479374,-120
o8,0,-75.20413312811365,160.20074726131747,-80
o9,0,-18.79077383440273,155.60079726957457,-40
o10,0,0.22167785539313553,152.10458173026248,0
o11,0,40.80027582291842,155.85225190867294,40
o12,0,70.88255914010004,159.84775779486762,80
o13,0,119.56885996065775,166.05376289280662,120
o14,0,172.48633817262322,174.76317430346523,160
o15,0,181.78693275354277,180.73703749364262,200
o16,0,298.32804113548167,210.38683256826255,240
o17,0,278.59575895521675,209.87336812245962,280
o18,0,338.35578571086484,237.14587300357334,320
o19,0,369.33373789434694,261.23979015969115,360
o20,0,411.4638779093974,300.9974216241408,400
