player,day,mean,variance,skill
o0,0,-408.5825902131313,603.0090350838714,-400
o1,0,-371.8157884032745,532.4174023243406,-360
o2,0,-328.673547250971,472.61805420170083,-320
o3,0,-272.12043926190796,419.4324276685198,-280
o4,0,-253.63211435031766,398.06676900558125,-240
o5,0,-243.5066059210053,383.56049487304955,-200
o6,0,-134.51767000880548,341.1379626763365,-160
o7,0,-112.8456483017533,328.4742827066179,-120
o8,0,-77.95357989090986,315.9638842000793,-80
o9,0,-33.540980660447076,306.06007636227366,-40
o10,0,3.2812904704164163,296.2947676325022,0
o11,0,57.451713711705324,302.8112363732394,40
o12,0,93.35917875677075,311.2451874244149,80
o13,0,121.61060651360322,321.1351531893903,120
o14,0,166.19946000477208,337.0048922160086,160
o15,0,204.29134335932557,355.4783595341859,200
o16,0,221.47377055064257,369.6287330572649,240
o17,0,270.14274544054285,405.62897860236745,280
o18,0,308.4021267728363,445.87232482760476,320
o19,0,379.83318601546574,538.2768627187544,360
o20,0,356.1829730016234,532.0983759084072,400
