player,day,mean,variance,skill
o0,0,-418.80327955224834,463.9128610890083,-400
o1,0,-360.79501516599504,383.20129195181,-360
o2,0,-308.0158402360889,334.2684480922947,-320
o3,0,-268.76526812739763,305.24158838920465,-280
o4,0,-232.03534193380148,284.0791005209965,-240
o5,0,-206.05621267386198,269.7069988893987,-200
o6,0,-184.64778506106984,259.15199932078986,-160
o7,0,-112.7644098790479,243.6413066943564,-120
o8,0,-90.1196001922847,236.36340236161337,-80
o9,0,-47.228879431034564,230.43097421576144,-40
o10,0,-18.077278288892142,226.7140629743438,0
o11,0,9.707341115964049,232.2947664063191,40
o12,0,86.1654598971516,241.9630208770667,80
o13,0,126.433917236781,252.57166144312055,120
o14,0,174.16619504720217,266.92095108794626,160
o15,0,205.61217012612272,281.12972489345054,200
o16,0,260.9646208921672,305.7380170035595,240
o17,0,286.1117184241274,324.17442639648965,280
o18,0,316.87482325379875,350.9977429363482,320
o19,0,395.37082175552064,422.57457672137446,360
o20,0,464.51734661354004,527.4453715597995,400
