player,day,mean,variance,skill
o0,0,-372.2184445700822,421.9182918571746,-400
o1,0,-352.4122628867375,382.55145119430347,-360
o2,0,-304.26209313369327,333.09153757784793,-320
o3,0,-229.2804815189768,289.950565749848,-280
o4,0,-228.55807873525512,281.06079924407686,-240
o5,0,-197.18059529545783,265.03561663027784,-200
o6,0,-139.41044626611793,246.4212886495724,-160
o7,0,-155.72045009340889,242.51392669196136,-120
o8,0,-75.80376186646527,228.30812783989106,-80
o9,0,-37.6587449331516,221.97050738978024,-40
o10,0,-2.1980475669536204,217.61855531798864,0
o11,0,5.895779091920361,223.6614138338072,40
o12,0,66.86594486791391,231.17514393769082,80
o13,0,138.41306846521672,244.70845354978664,120
o14,0,177.3542291072094,259.3634897633854,160
o15,0,210.8964672649656,274.733632390548,200
o16,0,198.32463598240471,279.8829764696164,240
o17,0,257.8632883812064,308.888707335877,280
o18,0,308.5750406613145,343.19013830478974,320
o19,0,358.4845868125458,393.3503030890035,360
o20,0,421.34946945984075,481.30677009266446,400
