player,day,mean,variance,skill
o0,0,-401.31058200022557,442.22511601739603,-400
o1,0,-361.8313824414964,387.4225312556003,-360
o2,0,-337.2993032344764,355.6627382667481,-320
o3,0,-283.265554638175,315.35704702908424,-280
o4,0,-230.35394540936963,286.79177061417835,-240
o5,0,-188.5044432758484,268.81430308816624,-200
o6,0,-162.41096585465874,257.32902724489537,-160
o7,0,-143.90777138471822,248.26365343534812,-120
o8,0,-90.43775738631112,237.76301339949967,-80
o9,0,-29.63021047407214,229.9481261231612,-40
o10,0,-14.280335442347367,224.4589974198873,0
o11,0,47.34056206547269,230.13509455729513,40
o12,0,80.80487106041276,236.9202709870229,80
o13,0,140.32899498046746,247.62897539691127,120
o14,0,160.3481947334356,256.4363548561232,160
o15,0,204.4886418164954,272.0825507078857,200
o16,0,245.4036388118856,291.7021698059688,240
o17,0,270.14361550818757,309.6805946285698,280
o18,0,342.75852570682986,358.9178550793688,320
o19,0,360.05241157113534,384.5756682462742,360
o20,0,391.98634802118784,431.9551261280189,400
