player,day,mean,variance,skill
o0,0,-402.741186704158,300.59111534355264,-400
o1,0,-373.3576825866613,269.1764852949302,-360
o2,0,-330.5447352979852,237.24108411138775,-320
o3,0,-289.3297803393307,214.14629461048722,-280
o4,0,-211.75609495875855,189.14439511954274,-240
o5,0,-214.26361733196663,183.78793604070017,-200
o6,0,-153.86817263226206,169.98656711709387,-160
o7,0,-101.04198336210075,161.5844210778097,-120
o8,0,-87.20605048533994,157.1630150174857,-80
o9,0,-29.761201244487907,151.44962395454536,-40
o10,0,-7.717423134279567,148.0924281076719,0
o11,0,48.60352248523917,151.8205542771969,40
o12,0,71.98868241238516,155.82699837337879,80
o13,0,121.36616696447992,162.1673491456496,120
o14,0,164.9917019070783,170.33600536916256,160
o15,0,183.56407727179214,178.03319016757885,200
o16,0,221.29632509163636,189.18807075014897,240
o17,0,289.13754267053145,212.8949111548609,280
o18,0,333.2274744519248,238.20429897634463,320
o19,0,347.45449995847747,253.85255835398476,360
o20,0,416.604711107051,312.7915234493849,400
