player,day,mean,variance,skill
o0,0,-373.2634309335453,558.1382260471685,-400
o1,0,-335.63138798300804,492.2009360485329,-360
o2,0,-310.99940344447606,451.60849136353,-320
o3,0,-298.0943050244629,427.925013372818,-280
o4,0,-249.43656895921168,387.6756598490531,-240
o5,0,-179.16603438241947,350.92446379972296,-200
o6,0,-166.02080477549816,337.7438049122451,-160
o7,0,-112.7826906533478,319.87465499950173,-120
o8,0,-78.42954053138601,308.8007620912447,-80
o9,0,-43.808211983478195,299.13046760843946,-40
o10,0,9.509934058254926,292.2383909340773,0
o11,0,35.252221183294694,300.1959114352243,40
o12,0,68.01913066558815,309.7370309123691,80
o13,0,124.34417575602046,323.6801765546038,120
o14,0,175.36354331252443,341.81259168604174,160
o15,0,183.93926563122156,352.8013354035238,200
o16,0,222.44117713705342,377.34084555710217,240
o17,0,275.1892450667845,415.2686418854343,280
o18,0,319.26857512526794,462.3234429849326,320
o19,0,339.98476732753886,499.7623254219074,360
o20,0,411.3320929789469,617.7805002781134,400
