player,day,mean,variance,skill
o0,0,-406.44257160287754,200.4268057205116,-400
o1,0,-371.3940929565899,176.8068834253422,-360
o2,0,-325.4859335550515,155.61668038718156,-320
o3,0,-286.0674718285655,141.54300141392676,-280
o4,0,-241.33564615269916,129.89714216336864,-240
o5,0,-186.45742234143,120.1204506705144,-200
o6,0,-157.81363396986066,114.63226670186776,-160
o7,0,-135.797499463966,110.46472325305186,-120
o8,0,-91.13537871182433,106.05063991440188,-80
o9,0,-33.642631464079045,102.30953629975883,-40
o10,0,4.603807686780403,99.60093740562088,0
o11,0,39.09476309045771,101.89594804477018,40
o12,0,85.0099215035486,104.89361952721103,80
o13,0,132.40841110077662,109.10709309758415,120
o14,0,171.11273766048635,114.14784614943872,160
o15,0,204.5606118543144,120.10956223094537,200
o16,0,235.2434614114039,127.40960266068855,240
o17,0,278.62271109205676,138.5210671766017,280
o18,0,330.57440012990395,155.48403235787438,320
o19,0,352.2391208906359,167.97131515913946,360
o20,0,384.6755757082176,188.61486770005223,400
