player,day,mean,variance,skill
o0,0,-410.96118280448053,203.41041710419935,-400
o1,0,-356.56491136184616,171.33469073989744,-360
o2,0,-312.03666036754055,151.9838338025889,-320
o3,0,-289.9261331424545,142.12769486125254,-280
o4,0,-230.58355868997705,127.7123537596211,-240
o5,0,-199.33274940670842,120.29612233199757,-200
o6,0,-159.6549475652825,113.97303624800517,-160
o7,0,-128.4484976009623,109.26621382704342,-120
o8,0,-89.07016322688114,105.1168711000913,-80
o9,0,-48.322766153404764,102.02763007304483,-40
o10,0,12.570097754310432,99.32196381154225,0
o11,0,42.33748948599821,101.66683612324776,40
o12,0,90.23376271991374,105.1070839410419,80
o13,0,128.89444803978668,109.29944202871309,120
o14,0,154.37979790243637,113.4163126938705,160
o15,0,186.29924555536718,119.1379779950427,200
o16,0,251.5271032906393,130.5742049024877,240
o17,0,276.00904223209733,138.88501598732108,280
o18,0,319.8202097213413,153.58921296918584,320
o19,0,379.4666327335992,179.83914223213483,360
o20,0,387.9834061709141,190.8860767824045,400
