player,day,mean,variance,skill
o0,0,-377.28688443544763,185.9351080659117,-400
o1,0,-334.66403250905904,162.41350672736678,-360
o2,0,-330.07006105581,155.35512282946368,-320
o3,0,-282.3639014786696,138.71009661658962,-280
o4,0,-249.42129151589126,129.00358305576947,-240
o5,0,-207.69877659600726,120.05466771433154,-200
o6,0,-165.11018817788718,113.31221063714375,-160
o7,0,-114.92872539584945,107.78024440670539,-120
o8,0,-81.20113280325785,104.52680036880724,-80
o9,0,-48.313401477238834,101.87699480791564,-40
o10,0,0.33705867101193887,99.3730311778927,0
o11,0,30.82050028481325,102.1648457941544,40
o12,0,87.2445769972033,106.08603245741719,80
o13,0,117.18511145795871,109.71229289287231,120
o14,0,166.02384308793944,115.44568954176526,160
o15,0,193.49642040498512,120.79606590930962,200
o16,0,243.52001452115402,130.2286294405032,240
o17,0,275.81379789805635,139.61573736736133,280
o18,0,347.97928823458824,162.90085334236304,320
o19,0,382.7114547877528,181.87399504870731,360
o20,0,388.52211699378245,191.72696156740398,400
