player,day,mean,variance,skill
o0,0,-391.07679571277504,438.6055316082,-400
o1,0,-360.4467503101065,390.70180317171054,-360
o2,0,-316.19626526508654,343.7374193996628,-320
o3,0,-282.7720960437043,314.1328538311008,-280
o4,0,-207.94976890722816,278.12726593406745,-240
o5,0,-188.69518914111725,265.70083310128507,-200
o6,0,-165.51956547815055,254.55441692433985,-160
o7,0,-112.06591386386228,241.0652228859101,-120
o8,0,-102.41888863052391,234.32486577929168,-80
o9,0,-9.757141971192375,225.42943389607845,-40
o10,0,-25.83967174061563,220.32196406661856,0
o11,0,39.030996900660284,225.788242775481,40
o12,0,72.9382397966293,232.5323761821117,80
o13,0,114.08563451257979,241.5699247584287,120
o14,0,161.12699878879016,253.9564863350213,160
o15,0,204.40241055539101,270.87093207977875,200
o16,0,248.26424962815102,292.29879781059924,240
o17,0,274.8637386717217,311.74565038832753,280
o18,0,305.92656826919756,338.6898789119236,320
o19,0,357.820236966643,386.9281465355412,360
o20,0,391.29270172350334,439.4048345754583,400
