player,day,mean,variance,skill
o0,0,-402.1819358682762,352.68952401021346,-400
o1,0,-372.66888043919636,317.48246746933717,-360
o2,0,-332.51657822567256,283.01980720399973,-320
o3,0,-282.42661454241767,253.46480796828604,-280
o4,0,-266.8036616976218,241.06325960330113,-240
o5,0,-192.86558276324075,218.37449009490686,-200
o6,0,-183.76434076599028,211.31165031801612,-160
o7,0,-116.15451922114167,198.76849640593474,-120
o8,0,-79.03279872180697,191.56869437197992,-80
o9,0,-59.5606862214118,186.5832048066297,-40
o10,0,25.352511445841973,180.83398520439513,0
o11,0,60.03364317976945,185.28408465659268,40
o12,0,81.46260109492071,189.91931649593934,80
o13,0,124.94391486461068,196.6787945533555,120
o14,0,154.72440364735476,204.3298093145761,160
o15,0,220.2203426003998,219.41046657254682,200
o16,0,236.68665655796786,229.40983498706302,240
o17,0,288.71123719390727,251.59745386225046,280
o18,0,314.2661373635352,270.80923807078074,320
o19,0,369.3102595229862,312.8891512003475,360
o20,0,387.94612679809114,339.1579920565018,400
