player,day,mean,variance,skill
o0,0,-383.3437267319777,188.71698504677383,-400
o1,0,-378.1933207147345,178.86437300795245,-360
o2,0,-327.2653372330096,155.19582552094118,-320
o3,0,-275.5668003042155,138.1446710288009,-280
o4,0,-261.9471474970311,131.94157693977112,-240
o5,0,-200.3323654190813,120.33077882847041,-200
o6,0,-160.8342691447545,113.97582087121091,-160
o7,0,-123.81786469879694,109.32873358022982,-120
o8,0,-73.96306310576865,105.31363872371506,-80
o9,0,-46.82336515205794,102.52686374765919,-40
o10,0,5.705844155873377,100.41400539781111,0
o11,0,36.75665593819624,103.20989582719909,40
o12,0,73.15772252224086,106.19993544186056,80
o13,0,107.42196291471049,109.94197154471912,120
o14,0,168.83824011840127,116.49096046446472,160
o15,0,202.68201860316861,122.4068579156313,200
o16,0,242.42603566492215,130.87300983374647,240
o17,0,299.2057085099303,145.23639424000547,280
o18,0,337.31247195548866,159.78251087446807,320
o19,0,366.2977243988462,175.45564453259954,360
o20,0,431.81826874896063,213.8330815988458,400
