player,day,mean,variance,skill
o0,0,-392.14560627720476,216.27197198494292,-400
o1,0,-357.33981779922516,191.98013946718453,-360
o2,0,-321.26353486760314,172.6791296881302,-320
o3,0,-288.0048881082326,158.42909018784508,-280
o4,0,-230.88274884577245,143.21251200521056,-240
o5,0,-204.97404446375975,135.82059803403746,-200
o6,0,-163.84507451416704,128.0340458048352,-160
o7,0,-133.24481494333273,122.92347804457462,-120
o8,0,-85.54432996647986,118.18117596789068,-80
o9,0,-33.16647635927109,114.81066345333748,-40
o10,0,-14.715654359375586,112.10511446776306,0
o11,0,53.459975994284335,115.2890965707868,40
o12,0,85.77718817117847,118.85259468058445,80
o13,0,125.5815249383164,123.4791386579518,120
o14,0,165.7653792963663,129.28850011733164,160
o15,0,196.74370886624695,135.94489071677003,200
o16,0,221.9008278417603,142.97632918387498,240
o17,0,285.10891006848624,158.8640877571764,280
o18,0,336.6566273843154,178.5461314959815,320
o19,0,383.67816341792377,204.3575100968136,360
o20,0,393.8287743649826,218.3337375122141,400
