player,day,mean,variance,skill
o0,0,-397.7714743521785,200.25151996485525,-400
o1,0,-352.57606407527754,173.10027723327252,-360
o2,0,-331.4920903883495,159.80319986070577,-320
o3,0,-272.1958745903725,139.34407115088186,-280
o4,0,-227.6466587181541,127.51705980638118,-240
o5,0,-190.6627405895192,118.96337919534811,-200
o6,0,-157.38662129484695,112.78364392966897,-160
o7,0,-102.08308862738843,106.90494081737273,-120
o8,0,-72.31553596094483,102.98679387818925,-80
o9,0,-29.673153738327844,99.61025758846614,-40
o10,0,-8.008265981510204,97.09537361462921,0
o11,0,58.24237332605655,99.67132495160516,40
o12,0,81.36198525507949,102.53294679903419,80
o13,0,101.22543914148835,105.56140310112106,120
o14,0,152.3782576852377,111.12220603194186,160
o15,0,172.4881836585082,115.97244997031902,200
o16,0,236.12301613051238,126.97173437966835,240
o17,0,294.15326647563217,142.31287353598339,280
o18,0,297.72559609029304,148.44338513124754,320
o19,0,346.22180766959826,169.27919563884282,360
o20,0,387.267311923739,194.94149188434454,400
