player,day,mean,variance,skill
o0,0,-380.1988424861704,335.31355071357746,-400
o1,0,-328.9210597155543,288.431064099362,-360
o2,0,-315.5385208941601,270.66613623348695,-320
o3,0,-284.694444248775,249.09969584105144,-280
o4,0,-253.04218508407658,231.83379767441258,-240
o5,0,-217.64475075319345,216.74620794807848,-200
o6,0,-156.7444574099434,201.65019503716718,-160
o7,0,-126.52450708322695,193.6519300125109,-120
o8,0,-75.04858253759885,187.10914790391507,-80
o9,0,-49.68233000929374,182.95956731659362,-40
o10,0,-11.349866897110978,179.2389792972181,0
o11,0,44.54851139654347,185.06760518993974,40
o12,0,70.80492214177578,191.4058071097251,80
o13,0,118.34142439021457,199.69614493755768,120
o14,0,163.99060429286706,210.0843569065405,160
o15,0,189.08434064679318,219.48838064936504,200
o16,0,242.00387532333784,236.96409925686294,240
o17,0,271.12951328088803,253.24479698494008,280
o18,0,361.3033059610827,303.95381121179514,320
o19,0,394.8146022352285,339.07775356098597,360
o20,0,421.01717608190313,375.73085544012815,400
