player,day,mean,variance,skill
o0,0,-434.46618128564427,272.9789669917312,-400
o1,0,-396.72421765668355,239.3720933021456,-360
o2,0,-324.0063674870435,199.6745401281913,-320
o3,0,-310.7868041682607,189.8203765164595,-280
o4,0,-268.00042369488693,173.8522675242731,-240
o5,0,-183.80025470486072,156.09438358903506,-200
o6,0,-173.68016689287214,151.0603762813918,-160
o7,0,-102.35006863963272,142.5648512026234,-120
o8,0,-91.16704564682095,138.99716449416252,-80
o9,0,-46.21987044731935,135.00942219297033,-40
o10,0,-7.507048833396396,131.98173673823402,0
o11,0,49.714118124297954,135.12249131918017,40
o12,0,65.18680262638605,138.24089439566737,80
o13,0,133.09766679805003,144.79034013106804,120
o14,0,167.07373844462626,150.71202615248188,160
o15,0,208.13468369363707,158.9266697049462,200
o16,0,247.8689322029907,170.11626786374643,240
o17,0,300.86567122096835,186.97893951383924,280
o18,0,346.10520093089247,208.37661473301833,320
o19,0,398.92298630579126,240.18040158964803,360
o20,0,429.99516156106546,269.17893606933643,400
