player,day,mean,variance,skill
o0,0,-344.10678189331963,769.4868985544801,-400
o1,0,-383.34971240601175,799.6987091374908,-360
o2,0,-357.1039613173373,731.0100423860736,-320
o3,0,-288.9608500144162,627.5218116914715,-280
o4,0,-225.31400200633618,566.3426524588898,-240
o5,0,-223.69320775960622,551.574236898273,-200
o6,0,-199.12744220567376,527.0759511571703,-160
o7,0,-100.72519003278128,490.20498828534704,-120
o8,0,-98.64740880691633,481.1569106010842,-80
o9,0,-54.193251277217016,467.07312301596494,-40
o10,0,4.922069304216671,453.7203978704854,0
o11,0,34.02058394697131,468.2356159105722,40
o12,0,96.39718925453197,483.53845372670355,80
o13,0,116.49041870029167,496.4696873019212,120
o14,0,171.77419737949754,522.3813375291782,160
o15,0,218.34605667044232,556.1575188185519,200
o16,0,241.18492990967843,582.3946675106174,240
o17,0,304.373636576133,646.9340171926324,280
o18,0,378.7725994903136,771.3830125660327,320
o19,0,369.94421053268104,779.1015720670874,360
o20,0,359.3504645603909,793.2185303703329,400
