player,day,mean,variance,skill
o0,0,-424.3557420523352,482.3096179753056,-400
o1,0,-366.0816227711188,396.711468530674,-360
o2,0,-312.4104156703359,342.31707090425687,-320
o3,0,-267.3486845725991,308.7518578049009,-280
o4,0,-235.19643980102785,287.46073085826094,-240
o5,0,-183.10915338629647,266.0549756893149,-200
o6,0,-150.6082118964461,253.38178285201693,-160
o7,0,-120.78593247648888,243.1071164074759,-120
o8,0,-59.58336310832737,232.5813955298008,-80
o9,0,-53.313495342467,227.62628850388623,-40
o10,0,-12.914952318206405,221.38963086453379,0
o11,0,18.071236274792724,226.12106457426003,40
o12,0,66.57052804744262,233.00188999304504,80
o13,0,129.58440422284485,244.52860415987703,120
o14,0,162.29547762645095,255.8862859600726,160
o15,0,213.77585733145824,274.0858490491896,200
o16,0,247.47173322113144,292.82619154470063,240
o17,0,276.95386651413236,313.93213201425243,280
o18,0,306.7784940255285,339.61469415423994,320
o19,0,385.99763326196694,415.2630223837378,360
o20,0,379.6190447092333,425.1279438125642,400
