player,day,mean,variance,skill
o0,0,-381.3778285992242,241.98295517014765,-400
o1,0,-363.283699162933,223.0853332541863,-360
o2,0,-307.7672411929085,193.27514224692186,-320
o3,0,-288.7594273357755,181.7645103013651,-280
o4,0,-233.0109584731335,163.88008567337877,-240
o5,0,-226.08547524177342,158.09436504655517,-200
o6,0,-161.73351149980135,145.7100038590132,-160
o7,0,-110.25291693369662,138.52573818325672,-120
o8,0,-82.71694504187847,134.3944998077095,-80
o9,0,-38.018805236601324,130.23166774618008,-40
o10,0,-2.4741928082856233,127.23470338354485,0
o11,0,50.58904792628905,130.92272910789137,40
o12,0,82.22381630389071,134.82775617296753,80
o13,0,130.7401658500638,140.8754888558369,120
o14,0,146.3305501888543,145.49660997732332,160
o15,0,187.2018709112082,153.73521537867595,200
o16,0,227.857279232288,163.61999446012373,240
o17,0,281.86427870347444,180.43380441789628,280
o18,0,343.12167310654326,207.62906666074645,320
o19,0,358.1286552099519,221.8552930150113,360
o20,0,409.45050493256184,261.3697742615489,400
