player,day,mean,variance,skill
o0,0,-387.7657854264188,586.0587823937819,-400
o1,0,-359.958508624142,520.7931434055537,-360
o2,0,-290.45925211581164,438.23008727313766,-320
o3,0,-284.82783296727445,420.47181724167353,-280
o4,0,-195.18701180266032,364.4808104762543,-240
o5,0,-192.9893272396902,352.85956050926904,-200
o6,0,-161.07685119893364,335.2149991803241,-160
o7,0,-121.49881622454838,320.16603355558715,-120
o8,0,-105.17290373954151,310.80980884030123,-80
o9,0,-17.142617813303712,297.9314871420351,-40
o10,0,9.455650109300231,290.30936933781675,0
o11,0,5.042399802778385,297.5745174654536,40
o12,0,84.82458667233189,307.9007925300116,80
o13,0,130.61897228321374,322.3835937799073,120
o14,0,136.75473116141512,331.45926403843913,160
o15,0,198.1266957580274,357.40923321434923,200
o16,0,239.95323167038285,384.09681008490264,240
o17,0,291.940385122136,425.57079089132486,280
o18,0,318.62354663288073,460.4262603186164,320
o19,0,335.01277501972936,491.2679034048754,360
o20,0,369.00956553005966,554.8228589459686,400
