player,day,mean,variance,skill
o0,0,-390.9374978703776,860.0936217904107,-400
o1,0,-360.7208243413254,770.9574894415629,-360
o2,0,-330.2259825744408,696.3235029644994,-320
o3,0,-306.8972567587946,650.3087471167522,-280
o4,0,-223.66665468244713,566.402690558243,-240
o5,0,-219.15504890824315,549.9473337154295,-200
o6,0,-175.1975966243464,517.6354697783703,-160
o7,0,-109.3346139375558,490.2472437865478,-120
o8,0,-83.1243376300032,474.0806160617671,-80
o9,0,-15.149973919568179,459.6938737032857,-40
o10,0,-16.774567736543784,449.24289322967627,0
o11,0,39.71139149744487,460.9238061998783,40
o12,0,47.75355139631073,472.92401808507685,80
o13,0,144.1843345767279,498.43550664785516,120
o14,0,153.97449063245466,511.87811100248325,160
o15,0,219.3484402512159,552.9798797516862,200
o16,0,251.1866066033817,586.1055097256707,240
o17,0,314.79358090290907,659.5410368762016,280
o18,0,305.6842225345781,671.6819313258503,320
o19,0,362.30725209312897,771.8721835845015,360
o20,0,400.46367003640825,882.006157542191,400
