player,day,mean,variance,skill
o0,0,-402.0322900777595,176.27433008354222,-400
o1,0,-367.70026628430037,156.26651992737416,-360
o2,0,-328.6857308826757,139.38876194604984,-320
o3,0,-278.40732044229236,124.66440105773724,-280
o4,0,-255.14534651594494,117.80657219060329,-240
o5,0,-228.07420289905113,111.49294125805021,-200
o6,0,-164.2807532035426,103.64315817983015,-160
o7,0,-123.30340298257498,99.15404708819817,-120
o8,0,-76.90055376500719,95.67231896842,-80
o9,0,-39.42165368748537,93.3801180798846,-40
o10,0,1.3521847887003426,91.41261187159378,0
o11,0,37.931799038758236,93.82997868557793,40
o12,0,67.29579196439033,96.5282650609599,80
o13,0,112.68432992876407,100.17863543117222,120
o14,0,174.8888819369445,106.15427939186415,160
o15,0,206.37853409951978,111.36369420999465,200
o16,0,267.68014944148183,121.57505844181266,240
o17,0,284.36136730915575,127.80379482049416,280
o18,0,336.3045973365479,142.976085765894,320
o19,0,399.29009093942193,168.74861640946457,360
o20,0,418.72032942183705,183.9905579778189,400
