player,day,mean,variance,skill
o0,0,-416.49587319255016,206.34822206335693,-400
o1,0,-356.9637141331539,171.7588553024966,-360
o2,0,-338.94950407164595,160.00240525814658,-320
o3,0,-268.4288678061441,138.16162072244063,-280
o4,0,-249.86971543450093,131.31197169665072,-240
o5,0,-203.0875287750511,121.4807668950781,-200
o6,0,-153.35254560933055,114.19500528364914,-160
o7,0,-103.50554324220904,108.80419050566813,-120
o8,0,-86.03173351118309,105.62826804445216,-80
o9,0,-46.38312314806413,102.18714651052275,-40
o10,0,-10.333148811702518,99.51550270146159,0
o11,0,40.318259104310705,101.71157510159404,40
o12,0,87.61425060028425,105.01728326711465,80
o13,0,123.79080864947063,108.66308390976555,120
o14,0,179.97452976385182,115.19139294485792,160
o15,0,190.0091956261741,118.93683900502818,200
o16,0,248.52723989561866,129.36296907454258,240
o17,0,281.200305735213,139.1977271505196,280
o18,0,323.79746156994787,154.47564287915142,320
o19,0,349.22878364359485,168.07621686431898,360
o20,0,395.49644759316084,194.4149393464678,400
