player,day,mean,variance,skill
o0,0,-415.7809988281209,1814.186509926425,-400
o1,0,-396.29267860987943,1661.6475984255192,-360
o2,0,-291.90658090658616,1314.132009374941,-320
o3,0,-360.48586610900503,1433.278651196538,-280
o4,0,-231.61070683237563,1157.9701581101385,-240
o5,0,-201.13222222254382,1095.823045688697,-200
o6,0,-204.71738079618277,1076.18352976764,-160
o7,0,-147.13992833581645,1013.0428411029279,-120
o8,0,-5.809132489577925,963.0100485277266,-80
o9,0,-75.6450144103679,945.826032988503,-40
o10,0,49.04923762513558,919.4152711561912,0
o11,0,25.834841691500547,935.0860547345707,40
o12,0,21.703007506418526,957.6110967684057,80
o13,0,119.76900969903214,998.1184218304231,120
o14,0,210.11650158774984,1072.3914995662883,160
o15,0,194.38382681594035,1085.6171395931128,200
o16,0,267.4734846025531,1196.255084661562,240
o17,0,309.3206691484911,1296.6329447966714,280
o18,0,325.5746155192977,1367.3351240518114,320
o19,0,393.6845397668003,1644.8554133624666,360
o20,0,396.87849893596757,1711.9377490695904,400
