player,day,mean,variance,skill
o0,0,-388.5045601838491,192.65113112612693,-400
o1,0,-340.80013858574233,165.62329062982934,-360
o2,0,-331.1129529072388,156.76258079805393,-320
o3,0,-265.82472774885235,136.1726857488884,-280
o4,0,-253.45541153027997,130.09128539698904,-240
o5,0,-196.637501962461,119.12429392602326,-200
o6,0,-148.77482360017106,112.13885528067506,-160
o7,0,-116.63531925439723,107.56131866248867,-120
o8,0,-75.48391059322651,103.8403804291787,-80
o9,0,-56.86239214699784,101.19100492293532,-40
o10,0,-2.8403986695858188,98.58807452893042,0
o11,0,32.99228915167112,101.20363724809187,40
o12,0,85.7423631685462,104.93677548537137,80
o13,0,115.94477715398995,108.53069691225832,120
o14,0,163.30442041471957,114.37313808154406,160
o15,0,200.08146117125517,120.57779919141687,200
o16,0,237.09311482333248,128.7161587565701,240
o17,0,272.0202265040774,138.79556450979425,280
o18,0,333.83817937930525,158.75936810550007,320
o19,0,362.6174265622181,174.70300712538602,360
o20,0,400.5050784045604,198.50690052362359,400
