player,day,mean,variance,skill
o0,0,-405.4212136638325,1819.7205141278205,-400
o1,0,-337.5599347613248,1505.005878660454,-360
o2,0,-408.01685066705414,1707.2673494632666,-320
o3,0,-292.23166130952706,1296.8634537422663,-280
o4,0,-203.0541116916559,1128.918216471733,-240
o5,0,-196.51025304074395,1089.6942737114432,-200
o6,0,-168.59721988887236,1029.9743049594606,-160
o7,0,-93.77608681667598,961.5505774747847,-120
o8,0,-67.85678260875687,930.1627850047834,-80
o9,0,-38.49168259165639,898.584630266655,-40
o10,0,9.396678193006522,872.1068751680094,0
o11,0,38.815126857750826,890.8604939990788,40
o12,0,77.89564836779735,918.3172746889874,80
o13,0,120.12874355943579,945.4716971653366,120
o14,0,167.88562722446807,995.3423288249679,160
o15,0,206.23797688444688,1060.2762493408325,200
o16,0,195.35796296058896,1081.656055030695,240
o17,0,286.98634299892973,1244.484743319576,280
o18,0,328.5727199105212,1391.5096558332132,320
o19,0,329.1218919179449,1449.1299539472889,360
o20,0,385.6967782536076,1716.8808361551157,400
