player,day,mean,variance,skill
o0,0,-434.63927517116883,213.36658364084894,-400
o1,0,-395.9728207485424,185.9591695676707,-360
o2,0,-333.93819307559676,158.51647304176572,-320
o3,0,-286.77133489635577,142.97644243350908,-280
o4,0,-244.7810067668732,131.73472041371846,-240
o5,0,-214.6318894926966,124.7470164646531,-200
o6,0,-162.28427073503232,116.95210885784917,-160
o7,0,-121.67222890830057,111.8018039763468,-120
o8,0,-92.89636860642925,108.09388893643919,-80
o9,0,-34.89485984564009,104.46231670017752,-40
o10,0,3.0643577844950878,101.89250870614497,0
o11,0,37.10645757242153,103.94880478331062,40
o12,0,95.66961823530171,107.05839751828876,80
o13,0,137.302168141563,111.12768964751102,120
o14,0,154.76237406004066,114.78984268573839,160
o15,0,222.0675905151952,123.59614960203604,200
o16,0,245.8266732679293,129.80247924000028,240
o17,0,287.4573576541892,140.7102322896429,280
o18,0,327.9576839582112,154.78549755651616,320
o19,0,377.45184665481224,176.51769475437075,360
o20,0,409.5135144196095,198.47777308365787,400
