player,day,mean,variance,skill
o0,0,-420.59843135364946,1830.1790586501834,-400
o1,0,-359.12756693982766,1528.9202820824478,-360
o2,0,-340.9745673519873,1435.0714117153166,-320
o3,0,-263.18861608364574,1240.9171219444531,-280
o4,0,-294.47519898550394,1255.4231598535803,-240
o5,0,-207.14558648125603,1100.0862794561342,-200
o6,0,-154.64975828166374,1036.3045720809525,-160
o7,0,-115.23174925267934,995.8599012410116,-120
o8,0,-104.79160740573596,963.1455301326988,-80
o9,0,-48.92064866492168,921.8921410900807,-40
o10,0,19.143769806261496,890.9097269389074,0
o11,0,59.33772252096009,909.3295369254473,40
o12,0,125.16778434574431,944.5220622560704,80
o13,0,147.64350847634603,972.4236148618533,120
o14,0,143.09144444826939,995.7882759373521,160
o15,0,182.62664916578936,1038.1123994433772,200
o16,0,270.6204977441314,1167.311936003862,240
o17,0,317.43320767882574,1296.8569699394648,280
o18,0,272.0868215508992,1247.397931434167,320
o19,0,327.70259107513306,1408.5721119335194,360
o20,0,374.66390869062985,1620.4217586005818,400
