player,day,mean,variance,skill
o0,0,-391.77486848625585,353.80992338856305,-400
o1,0,-339.0289706883515,297.8171443066566,-360
o2,0,-298.27902687838844,264.8136148358347,-320
o3,0,-267.4106567945936,243.4873398125734,-280
o4,0,-227.82291631503176,225.30083845972422,-240
o5,0,-188.11593534304114,210.56622860622502,-200
o6,0,-157.13612773738126,200.12208264023516,-160
o7,0,-110.97784399853279,190.3372373253761,-120
o8,0,-81.19984223456953,184.12377998873518,-80
o9,0,-46.119674102846396,179.0483294922645,-40
o10,0,-15.774586278616239,174.8406288879562,0
o11,0,21.568306967655836,179.37651714299835,40
o12,0,70.46859497663297,185.7545725854843,80
o13,0,113.18680513428441,193.7436304140735,120
o14,0,188.75664862565333,208.99881363451615,160
o15,0,196.5352198888621,216.09344300206547,200
o16,0,227.57570439025406,229.54242701205933,240
o17,0,265.71499662570363,247.9922015204226,280
o18,0,318.1753746496049,278.80315329785515,320
o19,0,365.335438305384,318.17734530039064,360
o20,0,392.45866888540746,353.5842623980383,400
