player,day,mean,variance,skill
o0,0,-419.9783822898855,268.5009776486092,-400
o1,0,-351.59444847656823,218.6716098579609,-360
o2,0,-328.3145312793983,201.96122204986975,-320
o3,0,-277.3671722082293,180.31514572668752,-280
o4,0,-269.3822592838088,173.22863973523874,-240
o5,0,-192.52933857301892,154.96343220946815,-200
o6,0,-133.45248187829137,145.1203809903752,-160
o7,0,-120.88704263897753,140.90412325287485,-120
o8,0,-85.8142499342967,135.88634600198802,-80
o9,0,-45.855019834669235,131.34907305125014,-40
o10,0,5.037742156589395,127.48427751324542,0
o11,0,32.509525082573084,130.18189287957915,40
o12,0,91.24439718264466,134.63381678385628,80
o13,0,129.10245987047242,139.60497679969106,120
o14,0,159.64318392821136,145.42620874556454,160
o15,0,199.2008352061771,153.0436350068197,200
o16,0,233.2369622776993,162.7325073234952,240
o17,0,301.57852339939467,184.5842335185916,280
o18,0,327.11035545482895,199.2428521098011,320
o19,0,345.5039176774527,213.97433786652553,360
o20,0,375.1401946721537,237.77773025755923,400
