player,day,mean,variance,skill
o0,0,-391.59893046735493,350.2012231781733,-400
o1,0,-358.43940472356576,310.39245055139855,-360
o2,0,-295.5317263054537,265.59397769056795,-320
o3,0,-267.09068644375725,245.93798841563435,-280
o4,0,-232.03936650746385,227.82982965825136,-240
o5,0,-216.74270906770067,218.13559922267683,-200
o6,0,-156.7535796795123,202.35875343104792,-160
o7,0,-127.39887975083684,194.179523129161,-120
o8,0,-85.16559711029137,186.2566736375211,-80
o9,0,-40.42682811400925,181.03276204887865,-40
o10,0,11.531418721741604,176.37544646299753,0
o11,0,43.9862729094699,181.00408671853654,40
o12,0,86.2633976802095,186.96864319820665,80
o13,0,116.11590574646694,194.1111262838461,120
o14,0,142.8409559956701,202.02567093470944,160
o15,0,200.9473249384454,216.43098084340608,200
o16,0,238.90640978680452,230.93590153209252,240
o17,0,275.03872601527854,249.60433585070365,280
o18,0,301.70149740104887,268.6873983616853,320
o19,0,390.31707879192453,335.2220746016284,360
o20,0,378.4180746256493,339.1295975724783,400
