player,day,mean,variance,skill
o0,0,-396.5677674003527,177.22542113955382,-400
o1,0,-359.0439590314537,155.19353415818688,-360
o2,0,-298.2545175849997,133.1141252981124,-320
o3,0,-257.3810465074927,121.26330766937515,-280
o4,0,-243.3408790828561,115.64608592322618,-240
o5,0,-202.72032873736077,107.84159676351862,-200
o6,0,-156.50660968609313,101.38282302893738,-160
o7,0,-132.09921042024246,97.64864492528392,-120
o8,0,-78.28028958780622,93.46332051577679,-80
o9,0,-44.36117891294266,90.58780569410938,-40
o10,0,-7.696866242798958,88.48090736281749,0
o11,0,41.52087446088209,90.78521526662145,40
o12,0,84.87573297434321,93.75870183199764,80
o13,0,121.06031729118544,97.52865181134153,120
o14,0,165.14639162314452,102.69854878510156,160
o15,0,203.76762410616035,108.56624775103099,200
o16,0,233.7023098272009,114.96936235328786,240
o17,0,283.19027473608014,126.34384285589148,280
o18,0,312.66642868327676,136.68642180752386,320
o19,0,339.1807854236182,149.10628977628042,360
o20,0,408.7947024396749,182.7877852304067,400
