player,day,mean,variance,skill
o0,0,-417.0280739104014,228.7343357055201,-400
o1,0,-370.4280442194832,195.7618782510396,-360
o2,0,-319.3545760882443,171.60763280837827,-320
o3,0,-270.13684611041526,155.01997061238302,-280
o4,0,-248.40464505874564,146.6426382033237,-240
o5,0,-195.61104149661284,136.1119690694264,-200
o6,0,-169.86751542949048,130.30892542199427,-160
o7,0,-139.4900542544366,125.08562289203945,-120
o8,0,-109.01011809147784,120.9216322621433,-80
o9,0,-50.598335776426055,116.66557394901011,-40
o10,0,8.207939943950132,113.73736268562557,0
o11,0,34.700285504552205,116.30025998062861,40
o12,0,105.46232562542515,120.53670092009928,80
o13,0,148.1951944249017,125.53821695655938,120
o14,0,163.5436156394614,129.7642194705452,160
o15,0,218.0658817509113,138.33546658130086,200
o16,0,240.15198853308158,145.2751538403445,240
o17,0,276.9483425609001,156.01410476706963,280
o18,0,330.9686613837445,174.71391226139943,320
o19,0,364.45114688496744,192.4520713796049,360
o20,0,400.5770957914296,217.4574899294252,400
