player,day,mean,variance,skill
o0,0,-388.5297927433522,866.7335279437159,-400
o1,0,-362.06494310539375,781.3533192774782,-360
o2,0,-322.10272940668904,697.0558788252274,-320
o3,0,-267.28901449167654,615.783492773093,-280
o4,0,-241.46136027703903,577.5438359492616,-240
o5,0,-192.01152404037518,531.0467498944635,-200
o6,0,-168.91891520716734,508.1995255221899,-160
o7,0,-107.4233490600396,479.73936268132445,-120
o8,0,-81.4282770845592,464.3090883522701,-80
o9,0,-31.663960510310805,449.8165222066756,-40
o10,0,-9.366020900225612,439.34459907428123,0
o11,0,43.66812137403835,451.1534554378833,40
o12,0,103.88229803653176,469.38441676101587,80
o13,0,102.38286445458324,480.03548069672144,120
o14,0,155.1774461139529,506.4226089609563,160
o15,0,161.1220489608647,522.8301780522258,200
o16,0,242.45840833099982,579.7017385335137,240
o17,0,291.6920603583148,639.0806629770389,280
o18,0,320.3628566771384,694.7826337491699,320
o19,0,363.45900213692465,786.1332815089046,360
o20,0,398.54988038337467,892.9543024101329,400
