player,day,mean,variance,skill
o0,0,-386.83220816572873,878.1320975613901,-400
o1,0,-410.85206028616903,901.3634818198817,-360
o2,0,-281.67529699211826,658.7158191195724,-320
o3,0,-261.67223485115466,616.8261602429039,-280
o4,0,-235.1004605493104,579.9529079084743,-240
o5,0,-197.2238708233441,537.7058115606462,-200
o6,0,-140.82560381705716,503.0208836223117,-160
o7,0,-122.31428729521092,483.8015853195829,-120
o8,0,-76.4139683083432,462.4653708901695,-80
o9,0,-33.204952152224415,444.6880935845367,-40
o10,0,2.3904344902735644,432.4167319910341,0
o11,0,52.44840368749492,443.4533829910168,40
o12,0,78.36855667017248,453.47445502539654,80
o13,0,112.86351770588368,471.7201064303573,120
o14,0,186.35001825249384,507.63136377296235,160
o15,0,154.6120312671757,509.70918072237845,200
o16,0,267.0056632081576,588.3229603196363,240
o17,0,255.20197562940726,597.3118164222623,280
o18,0,301.6878007690968,663.9121284624857,320
o19,0,308.7360442428444,700.0399602039205,360
o20,0,379.1026527686073,852.5466988536647,400
