player,day,mean,variance,skill
o0,0,-396.0350972878717,254.35507053724052,-400
o1,0,-338.5323871616438,213.72627052354716,-360
o2,0,-307.618212203983,194.13187246037998,-320
o3,0,-288.0334154162872,181.78014673776636,-280
o4,0,-240.67897010732455,165.27763483329852,-240
o5,0,-205.34357668259645,154.60336219040332,-200
o6,0,-156.8894388914263,144.89972774264498,-160
o7,0,-111.30764759333901,137.76640310429687,-120
o8,0,-82.14371267949149,133.2224146268446,-80
o9,0,-23.01328685451735,128.60734118714387,-40
o10,0,5.650343820558543,125.6715313495768,0
o11,0,38.52853136921748,128.78589123404007,40
o12,0,73.13222923503022,132.89928840011459,80
o13,0,116.30471820344682,138.25597722099513,120
o14,0,157.23037216246254,144.75594417870647,160
o15,0,187.93522877349918,152.0379836839506,200
o16,0,236.3211266341633,163.9677698054262,240
o17,0,267.3867914589265,175.99684468004764,280
o18,0,325.6221411171575,200.56444111674608,320
o19,0,343.97205646416904,215.79808447554265,360
o20,0,404.3687221509537,260.6765396554562,400
