player,day,mean,variance,skill
o0,0,-384.8813055356248,173.4388517847517,-400
o1,0,-347.85353053686293,152.1805919080589,-360
o2,0,-290.2319230992711,131.35094724288152,-320
o3,0,-266.38735922708327,122.57389519243935,-280
o4,0,-236.07332186734007,114.1572339214297,-240
o5,0,-210.61143324829146,107.89560296785123,-200
o6,0,-161.01158269486157,101.11372120237539,-160
o7,0,-112.53932462076284,96.12133134196618,-120
o8,0,-76.16247856582713,92.48605998339593,-80
o9,0,-47.45446454930338,89.91170733635583,-40
o10,0,10.248947450569716,87.66132579319833,0
o11,0,35.61388776717916,89.95121669992734,40
o12,0,69.79003637252957,92.74195861946782,80
o13,0,125.63355824619852,97.22999015492948,120
o14,0,148.8793353215341,101.10502083166668,160
o15,0,190.2770152949817,106.95828423713553,200
o16,0,257.18411193433184,118.03594842348942,240
o17,0,275.6697837580959,124.74274416563487,280
o18,0,292.90171394251286,132.67211862904415,320
o19,0,358.47188948259026,156.00690472049988,360
o20,0,390.1497328608113,175.2252376592313,400
