player,day,mean,variance,skill
o0,0,-401.6851714654058,198.02342727374773,-400
o1,0,-360.4614330214173,171.71078340494142,-360
o2,0,-312.4766472510241,151.1181610573047,-320
o3,0,-269.11548540603536,136.70996453534863,-280
o4,0,-240.63231601980522,127.88959441822534,-240
o5,0,-190.06172624813954,118.72796438951373,-200
o6,0,-178.07695693067708,114.5322272110576,-160
o7,0,-118.56723833904866,108.36582051315122,-120
o8,0,-95.93682666095145,105.32010715444594,-80
o9,0,-42.04690782836647,102.0639055364305,-40
o10,0,-3.405477483821661,99.68645180202495,0
o11,0,29.792735824581218,102.23501067618423,40
o12,0,95.82306917217284,106.25518786027918,80
o13,0,116.29132138102871,109.76109594484916,120
o14,0,152.62728202297896,114.77061255702144,160
o15,0,213.3733876907194,123.23853276819315,200
o16,0,230.16160462181827,128.97226715965337,240
o17,0,300.24150784308006,144.86598470841997,280
o18,0,343.11394714053085,161.1523357231121,320
o19,0,370.5015622573379,176.1264504529422,360
o20,0,395.58674942299683,194.2632576568771,400
