player,day,mean,variance,skill
o0,0,-414.87275090201683,622.1297682113092,-400
o1,0,-371.98126931450446,536.4296881530387,-360
o2,0,-302.7657523217314,451.6061779646606,-320
o3,0,-253.31035204091563,406.6851796814423,-280
o4,0,-254.4593862000803,394.85679765035513,-240
o5,0,-203.51557509309794,362.86887552991885,-200
o6,0,-170.8983659095657,343.50964395140335,-160
o7,0,-92.66898210127009,321.4502941954911,-120
o8,0,-94.74794154700668,314.7664007979695,-80
o9,0,-27.144355796295514,301.65046881894125,-40
o10,0,1.6800345112011401,293.41568817228546,0
o11,0,45.83947132318428,299.96265799103014,40
o12,0,82.86506420590227,308.535341760201,80
o13,0,118.64418068056011,320.3528952237474,120
o14,0,159.0834212380963,336.4468470305476,160
o15,0,196.96458077981166,354.60436671736034,200
o16,0,226.7600531880084,375.2029565193617,240
o17,0,277.33677483519443,411.8070876507919,280
o18,0,344.8054334430596,482.8517181616192,320
o19,0,326.6624079358484,481.6973428743686,360
o20,0,373.9359834160613,557.6712098542397,400
