player,day,mean,variance,skill
o0,0,-409.8411479489895,1760.6651974269475,-400
o1,0,-390.34425089417647,1620.5897143836005,-360
o2,0,-363.6691979702098,1484.0951166972573,-320
o3,0,-258.0635472718568,1222.7827844443618,-280
o4,0,-320.5798079195014,1308.8815504709016,-240
o5,0,-165.7775194185355,1075.9468719566553,-200
o6,0,-170.13385193461406,1051.81361138422,-160
o7,0,-132.22832162926284,997.8479561965312,-120
o8,0,-73.1222426233839,958.7957057386762,-80
o9,0,-51.325761610220745,935.7857553212017,-40
o10,0,-34.291560018058576,917.9886965848144,0
o11,0,45.77645705080631,938.6196701986968,40
o12,0,93.23152052772922,967.607944207302,80
o13,0,131.95291016712193,1001.2209076665238,120
o14,0,216.02265982104444,1091.3042628970754,160
o15,0,201.8757299199213,1094.3266099925272,200
o16,0,262.51925348953864,1201.4482374078077,240
o17,0,225.92090450517262,1194.0759215455228,280
o18,0,363.8002188142379,1495.1774242430954,320
o19,0,390.11397202535994,1637.2084175813993,360
o20,0,447.16681611742126,1962.9703945396589,400
