player,day,mean,variance,skill
o0,0,-431.59912956714913,477.5044252821833,-400
o1,0,-356.3235331723323,382.88374395970493,-360
o2,0,-338.5066076128604,358.7878664629122,-320
o3,0,-284.740924397719,317.76886012045725,-280
o4,0,-215.80057399903728,285.8887417715105,-240
o5,0,-217.0586401382719,279.21216607849,-200
o6,0,-173.7253775907449,263.5728426123962,-160
o7,0,-118.42964006514526,249.61859709035144,-120
o8,0,-106.08514078445367,241.93825060887917,-80
o9,0,-54.5770849310123,232.5433098860687,-40
o10,0,12.227121436950746,225.49684886307992,0
o11,0,51.73004553476942,230.12751801502455,40
o12,0,114.2963882981291,238.57937258865329,80
o13,0,114.62223888099771,243.5302646406773,120
o14,0,176.864322769479,256.7792496799616,160
o15,0,229.87994326441506,275.9398298798707,200
o16,0,258.8013856966792,292.00044858628524,240
o17,0,271.3635987589518,304.91997978869335,280
o18,0,291.62782507818014,324.5005309429963,320
o19,0,339.00416619579187,363.4739489930691,360
o20,0,390.23396170610255,423.52005197367697,400
