player,day,mean,variance,skill
o0,0,-398.9851905451366,350.4047619343509,-400
o1,0,-374.7579089241006,318.4054980685693,-360
o2,0,-314.42838163887853,272.7182935710857,-320
o3,0,-282.6464008045751,252.17983030367427,-280
o4,0,-232.47087233764492,230.28972031180825,-240
o5,0,-213.431357569591,220.05157667870407,-200
o6,0,-180.08013016408017,209.02817336924767,-160
o7,0,-130.81102601126292,197.60032124473778,-120
o8,0,-63.77406440729677,189.28563323522036,-80
o9,0,-37.99863625120915,184.30019654591672,-40
o10,0,-24.90933789736187,180.3638582842333,0
o11,0,54.892823909276046,184.9650432587496,40
o12,0,82.31272183368026,189.98187740688385,80
o13,0,143.4535089473642,199.30866519357502,120
o14,0,159.81617106685528,205.98934852585563,160
o15,0,204.4472163876353,218.5549430342647,200
o16,0,248.86647193869644,234.54822752704405,240
o17,0,255.32460625389237,243.0281073550197,280
o18,0,333.8617388853798,282.51246705952116,320
o19,0,365.47525515685686,313.0537130437253,360
o20,0,413.31409535780494,366.19004363652977,400
