player,day,mean,variance,skill
o0,0,-406.60712561301074,296.6285517802553,-400
o1,0,-387.16127715908686,272.27267303076405,-360
o2,0,-314.8439922007752,227.54633918104483,-320
o3,0,-296.2895306253344,214.09251195927936,-280
o4,0,-263.2789733197495,198.99796010927273,-240
o5,0,-219.13724378903112,184.90618666454094,-200
o6,0,-154.5020955750468,172.17096675931018,-160
o7,0,-125.08098163839655,166.1050939907274,-120
o8,0,-75.31148101276301,159.9278435777379,-80
o9,0,-42.74519118018112,155.85466821307293,-40
o10,0,-2.231777208395557,152.77130975172253,0
o11,0,42.651074199389235,156.84128040220136,40
o12,0,66.05792870984683,160.87640681826517,80
o13,0,119.13084521149575,167.74956671991185,120
o14,0,163.2830528252695,175.66590888779132,160
o15,0,209.85844718225908,186.14995642975035,200
o16,0,256.29575707787416,200.0781420404764,240
o17,0,308.280009752281,221.14305300388727,280
o18,0,331.57227529479087,236.8188200896683,320
o19,0,383.84905846423084,271.7443427648426,360
o20,0,441.7444495272266,326.0975677423165,400
