player,day,mean,variance,skill
o0,0,-461.2624086955596,689.3036188531837,-400
o1,0,-387.63550018967914,546.6993770838981,-360
o2,0,-313.9705760367731,459.72845282182396,-320
o3,0,-280.6075647545582,424.29914042508756,-280
o4,0,-254.58536163955952,396.6265873135281,-240
o5,0,-223.91819174270015,375.1873799358212,-200
o6,0,-178.84475766289805,354.7103576790964,-160
o7,0,-118.93589051167079,335.6164263601913,-120
o8,0,-87.89197545339269,324.56682203033597,-80
o9,0,-25.975728462366714,313.5717892454492,-40
o10,0,-9.740753954566387,306.8131065004107,0
o11,0,50.22357571626151,313.01143146404104,40
o12,0,94.3060634378053,322.5470971653865,80
o13,0,125.0359642318548,334.08702380133417,120
o14,0,123.85666308977109,343.14685849495186,160
o15,0,232.86174437879987,377.04455869939943,200
o16,0,302.19237815803075,421.194408995878,240
o17,0,291.5717140105982,424.6219830400731,280
o18,0,327.52843552996205,463.20939038155194,320
o19,0,353.9347610273977,502.58727794231083,360
o20,0,422.20941274681445,611.7917053116963,400
