player,day,mean,variance,skill
o0,0,-444.4443387649804,2022.8839945643842,-400
o1,0,-373.27135938508576,1588.833178047812,-360
o2,0,-319.2809566377018,1372.3265176618709,-320
o3,0,-302.8271809576419,1299.947703677968,-280
o4,0,-202.0078198775502,1112.5766095130732,-240
o5,0,-207.124867441179,1085.3582774296492,-200
o6,0,-155.69942939981422,1017.4120814326552,-160
o7,0,-106.73998289390146,971.9754966752712,-120
o8,0,-30.01394738791223,938.6586963055887,-80
o9,0,-93.3879322312065,929.0754781702732,-40
o10,0,19.195717405729738,894.7029200144408,0
o11,0,-32.80720965187899,916.3591607970975,40
o12,0,66.21418838894662,938.1882375767345,80
o13,0,160.06545114317794,1001.4391252451416,120
o14,0,156.53796272122506,1019.8769973014568,160
o15,0,201.05849596939132,1086.1247199821917,200
o16,0,256.0221594790767,1178.3759453186397,240
o17,0,309.4192001511411,1307.8395677568346,280
o18,0,331.9485806854178,1404.6589999477007,320
o19,0,378.18430646311333,1611.6390014771455,360
o20,0,381.38209000412684,1675.0202530039442,400
