player,day,mean,variance,skill
o0,0,-420.34984103831704,942.5274664446385,-400
o1,0,-334.8873357766571,735.7497897631238,-360
o2,0,-313.10625191940466,677.0707450882185,-320
o3,0,-233.89424367654237,586.3082383253832,-280
o4,0,-238.62588225436323,573.3305845010105,-240
o5,0,-202.52902892244703,537.162720155309,-200
o6,0,-185.14451748139072,514.4509550941852,-160
o7,0,-120.78400407772651,481.7847953273359,-120
o8,0,-88.91449706056027,466.674347003329,-80
o9,0,-51.44231088507899,451.7760939058281,-40
o10,0,-2.2974516343662263,441.4630777564654,0
o11,0,54.19275159277166,453.50320059979816,40
o12,0,56.86896660838895,465.8420329714685,80
o13,0,133.83506338032564,490.2861838627653,120
o14,0,193.50991016048204,526.4854888835183,160
o15,0,197.69615664133283,541.6998906032354,200
o16,0,213.02782854019648,565.1354019742804,240
o17,0,266.79980732685516,616.5653046003301,280
o18,0,344.06850112277283,725.2474132202979,320
o19,0,338.2262047399349,742.2375679475883,360
o20,0,414.9545529088778,923.4649318725285,400
